method,status,solver_status,solve_time_s,solver_inaccurate,error,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,mainlobe_exclusion_s,label,channel_kind,realization,psl_max_db_request,validation_psl_violation,sensing_model,min_sensing_surrogate,sensing_fraction,s_max,min_unknown_fim,gamma_fim_kernel,c_beta,unknown_fim_representation,s0_epsilon_w,fim_fraction,j_max,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,validation_grid_isl_db,worst_delay_s,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s
exact_fim,ok,optimal,0.006797734000429045,False,,281.5860722580203,4223791.083870305,0.9999999993928936,3.357142855408268,1258150.5362710108,80885132842.06668,2.1338661611002831e+18,2.1338661611002831e+18,2.108181969783312e+18,4.686329528204201e-19,0.10261411857952094,-12.612781008124328,-6.601254674330818,0.021891916849768354,1.977344760451658e-05,64,-31202.091895462032,79911562352.5197,79911562304.00488,1.0416666666666667e-06,Exact unknown-amplitude FIM,asymmetric,0,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.4674644169972453,False,,281.5842449262938,4223763.673894407,0.9999999997187959,3.3571428563394172,1258142.3712483721,80866748220.08478,2.133381148325335e+18,2.133381148325335e+18,2.1081819705785329e+18,4.687394940116451e-19,0.10262578230170058,-12.743974405531421,-6.604420633995515,0.021966981957539055,1.9804350966087636e-05,64,-30906.081702559943,79911562356.61952,79911562334.14807,1.0416666666666667e-06,Exact FIM + sampled PSL,asymmetric,0,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.256466673307179,-12.743974405531421,-6.60873062462224,-1.4322916666666667e-06,-0.5124920692008708,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,281.59369492613723,4223905.423892058,0.9999999999993877,3.357142857141108,1258184.5943514814,70880940365.301,1.8699411721040125e+18,1.8699411721040125e+18,1.840385499956145e+18,5.347761816885523e-19,0.10961670296511473,-14.261450469136317,-7.940636825301994,0.018455384462889413,2.520985996822152e-05,60,-33471.192347387085,69760619648.18861,69760619648.1459,1.0416666666666667e-06,Water-filling (comm. only),asymmetric,1,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.005655250999552663,False,,273.2977808669141,4099466.7130037113,0.9999999992833555,3.3571428550953017,1221117.74504375,106548749938.40439,2.810909298313613e+18,2.810909298313613e+18,2.751395974793051e+18,3.5575676547085445e-19,0.08940612889192634,-8.105336412537602,-0.896057452060893,0.052827234036596504,9.879432570937182e-05,64,-47496.09073144105,104292871379.99269,104292871305.25177,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),asymmetric,1,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.006639006998739205,False,,280.84359464922215,4212653.919738333,0.9999999994456188,3.357142855558911,1254833.0830672956,80640566140.43196,2.1274141396914877e+18,2.1274141396914877e+18,2.1081819709432238e+18,4.700542227969855e-19,0.10276960482383649,-11.993552125869194,-5.966749401839229,0.023364629382396754,2.5873846874132088e-05,64,-27000.07023813529,79911562392.27333,79911562347.97186,1.0416666666666667e-06,Exact unknown-amplitude FIM,asymmetric,1,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.43973623599958955,False,,280.76168820301064,4211425.32304516,0.9999999997098996,3.357142856313999,1254467.1178125339,80539991771.61014,2.1247608431614326e+18,2.1247608431614326e+18,2.108181970375896e+18,4.706412033234289e-19,0.10283375161077457,-12.89714602319908,-5.931743621754999,0.024532171069912255,2.6878178801033186e-05,64,-25068.495075001927,79911562349.64943,79911562326.46706,1.0416666666666667e-06,Exact FIM + sampled PSL,asymmetric,1,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.2564664929955,-12.863049201081063,-5.932089363054207,-1.46484375e-06,-0.39341727365122914,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,275.0774443602923,4126161.6654043845,1.0000000000001845,3.3571428571433843,1229069.4322479216,68153111826.36448,1.7979771311487258e+18,1.7979771311487258e+18,1.6596714229921334e+18,5.561806002288255e-19,0.1117888852668959,-15.519212707538063,-8.140414979695041,0.01965271611161984,4.0892140597296854e-05,57,-72405.37641993366,62910573291.839615,62910573291.85123,1.0416666666666667e-06,Water-filling (comm. only),asymmetric,2,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.005435995997686405,False,,266.75963894514234,4001394.584177135,0.9999999990423672,3.3571428544067636,1191904.7707263015,106548749918.98367,2.810909297801266e+18,2.810909297801266e+18,2.627540950789084e+18,3.5575676553569854e-19,0.08940612890007442,-8.815942991511712,-0.8133051280212577,0.05348131563879617,0.00012135059225409635,64,-83370.6041324151,99598092387.61438,99598092292.23598,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),asymmetric,2,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.006663502001174493,False,,273.5312879697589,4102969.319546384,0.9999999995498956,3.3571428558568446,1222161.0743756038,82494484297.28458,2.1763231676099018e+18,2.1763231676099018e+18,2.1081819703936978e+18,4.594905825030699e-19,0.10160826007336105,-13.120439063060097,-5.0661369086565236,0.02773410446350792,4.205533053843676e-05,64,-50822.45538445918,79911562363.11037,79911562327.14182,1.0416666666666667e-06,Exact unknown-amplitude FIM,asymmetric,2,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.4431629079990671,False,,273.5312880362793,4102969.32054419,0.9999999997909459,3.35714285654556,1222161.074422097,82494584835.05893,2.1763258199410166e+18,2.1763258199410166e+18,2.1081819732107172e+18,4.594900225128525e-19,0.10160819815734888,-13.120371876662539,-5.066109767502285,0.027734101144724244,4.205589361957123e-05,64,-50823.44342600907,79911562450.62802,79911562433.92218,1.0416666666666667e-06,Exact FIM + sampled PSL,asymmetric,2,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.72647070274729,-13.120371876662539,-5.073468029632986,-1.4322916666666667e-06,-0.13609459806975366,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,274.5217774523768,4117826.661785652,1.000000000000739,3.357142857144969,1226586.6652119758,65713006126.2187,1.7336036325823613e+18,1.7336036325823613e+18,1.6423229469062784e+18,5.768331244844062e-19,0.11384548277130932,-14.396559129567269,-9.45499724610332,0.01878818580852586,2.9215003274728156e-05,60,-58822.057344058485,62252971695.98243,62252971696.028435,1.0416666666666667e-06,Water-filling (comm. only),asymmetric,3,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.00502463199882186,False,,264.030868573799,3960463.028606985,0.9999999991184139,3.3571428546240396,1179712.3923850749,106548749923.72694,2.8109092979264005e+18,2.8109092979264005e+18,2.614153856726153e+18,3.5575676551986113e-19,0.08940612889808434,-8.106052964677371,-0.5467077309420373,0.06249999413969183,0.00012772485384380925,64,-86360.29938969109,99090648706.98177,99090648619.62482,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),asymmetric,3,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.006705183997837594,False,,272.455423562589,4086831.3534388347,0.9999999993313184,3.357142855232339,1217354.0208660546,81615880572.27145,2.1531443374349806e+18,2.1531443374349806e+18,2.1081819684246892e+18,4.644370480017564e-19,0.10215370797098097,-11.340853921487561,-5.757587729564801,0.02649054891227424,2.8532184451252934e-05,64,-41283.39037561476,79911562305.94109,79911562252.50569,1.0416666666666667e-06,Exact unknown-amplitude FIM,asymmetric,3,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.4849557250017824,False,,272.2355934856371,4083533.902284556,0.9999999996905178,3.3571428562586223,1216371.8010008852,81317554929.25035,2.1452740778178737e+18,2.1452740778178737e+18,2.1081819700639662e+18,4.661409049500931e-19,0.10234091952207616,-12.887809601182983,-5.6348546456439275,0.03147977173285076,3.1291907697604914e-05,64,-37496.56804351913,79911562339.37442,79911562314.64322,1.0416666666666667e-06,Exact FIM + sampled PSL,asymmetric,3,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.256466483146438,-12.860074592702698,-5.636572026483218,-1.46484375e-06,-0.39639188202959375,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,287.39535622809484,4310930.343421423,1.0000000000000584,3.357142857143024,1284106.9108063173,64893766087.8678,1.7119909018587955e+18,1.7119909018587955e+18,1.702832384434274e+18,5.841152537167394e-19,0.11456184020618403,-14.647606105285734,-8.757981464989191,0.018569585376043397,2.9143419650092235e-05,58,-18632.16628029267,64546608467.567535,64546608467.571304,1.0416666666666667e-06,Water-filling (comm. only),asymmetric,4,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.005761271000665147,False,,276.20259288002137,4143038.8932003207,0.9999999991871372,3.3571428548203923,1234096.6924453306,106548749927.05832,2.810909298014287e+18,2.810909298014287e+18,2.808286280711481e+18,3.55756765508738e-19,0.08940612889668666,-8.057852362655591,-0.8907608511866616,0.055526517161293275,9.330254455211437e-05,64,-9971.289861998337,106449323392.15584,106449323305.62715,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),asymmetric,4,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.006585985996935051,False,,285.65410054266806,4284811.508140021,0.9999999994370476,3.357142855534422,1276326.83282342,79980958039.91849,2.11001272912545e+18,2.11001272912545e+18,2.1081819690461903e+18,4.739307901779703e-19,0.10319250845328876,-11.472226900390464,-5.673347479509867,0.027404825512645392,2.9162959104404444e-05,64,-8330.411988226913,79911562321.05037,79911562276.06396,1.0416666666666667e-06,Exact unknown-amplitude FIM,asymmetric,4,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.5179180669983907,False,,285.4476175873005,4281714.263809508,0.9999999997140754,3.35714285632593,1275404.2491046784,79944161014.37018,2.1090419706573888e+18,2.1090419706573888e+18,2.1081819724859151e+18,4.741489329813099e-19,0.10321625465612097,-12.850828155625457,-5.650581774109077,0.030038876741485414,3.0351529032304442e-05,64,-5709.519063043441,79911562429.29692,79911562406.44824,1.0416666666666667e-06,Exact FIM + sampled PSL,asymmetric,4,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.256466483241098,-12.825074090409363,-5.6506806677695565,-1.46484375e-06,-0.4313923843229297,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,274.3743913431352,4115615.870147028,0.9999999999992073,3.3571428571405924,1225928.1315339843,70781475292.85426,1.8673171404081027e+18,1.8673171404081027e+18,1.8088330465636116e+18,5.355276714171058e-19,0.10969369490118754,-12.152837162255704,-7.6581274258114735,0.018899547337999728,2.869522123478345e-05,60,-47083.59832063042,68564610062.0919,68564610062.03755,1.0416666666666667e-06,Water-filling (comm. only),asymmetric,5,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.005599023999820929,False,,265.3511945093604,3980267.917640406,0.9999999994498198,3.3571428555709137,1185611.720703355,106548749949.58228,2.810909298608501e+18,2.810909298608501e+18,2.570635359169017e+18,3.5575676543353253e-19,0.08940612888723662,-6.703413552433945,-0.5592136524627564,0.06249999821845903,0.00012813155683528724,64,-95434.21333022066,97441060934.24522,97441060880.63507,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),asymmetric,5,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.0063370800016855355,False,,273.36068209788266,4100410.23146824,0.9999999998494922,3.357142856712835,1221398.7925086927,81420750309.38913,2.147996520396908e+18,2.147996520396908e+18,2.1081819714576259e+18,4.655501023880706e-19,0.10227604380825626,-9.806250745454212,-5.377166147442166,0.0247257171775925,3.211968678411073e-05,64,-38848.268200085884,79911562379.49779,79911562367.47047,1.0416666666666667e-06,Exact unknown-amplitude FIM,asymmetric,5,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.4936396709999826,False,,271.970583625925,4079558.7543888744,0.9999999996000479,3.357142856000137,1215187.714486913,81141832303.39548,2.140638262163302e+18,2.140638262163302e+18,2.1081819692101082e+18,4.67150390458504e-19,0.10245167551991365,-12.716422115219569,-4.9054876724192695,0.03372841153770357,4.1139348055297366e-05,64,-35075.205225489066,79911562314.23814,79911562282.27734,1.0416666666666667e-06,Exact FIM + sampled PSL,asymmetric,5,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.256466467662879,-12.716422115219569,-4.906005867991605,-1.4322916666666667e-06,-0.5400443595127236,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,283.04747875039163,4245712.181255874,1.0000000000003344,3.357142857143813,1264680.2242035174,70030061322.85622,1.847493758938388e+18,1.847493758938388e+18,1.7606291745101148e+18,5.412738176580487e-19,0.11028062462812985,-14.226435114786398,-7.700011290681964,0.018903015434808663,3.429857322894386e-05,58,-57381.53165696104,66737421147.53398,66737421147.5563,1.0416666666666667e-06,Water-filling (comm. only),asymmetric,6,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.005462252000143053,False,,273.8207792185811,4107311.6882787165,0.9999999991645149,3.357142854755757,1223454.5463146628,106548749929.87964,2.8109092980887173e+18,2.8109092980887173e+18,2.5884101448975974e+18,3.5575676549931787e-19,0.08940612889550295,-7.839526738542576,-0.771166126729579,0.06249998410610995,0.00012224940915838662,64,-91836.41982603043,98114822012.43663,98114821930.46315,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),asymmetric,6,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.006701500999042764,False,,281.70976426400733,4225646.46396011,0.9999999993849715,3.357142855385633,1258703.2026895122,81959977014.90393,2.1622220965890906e+18,2.1622220965890906e+18,2.1081819693861878e+18,4.624871800068559e-19,0.1019390440570428,-11.118274066613337,-4.959678048026187,0.02705143437078519,4.027207531062346e-05,64,-45259.41589561293,79911562338.0996,79911562288.9517,1.0416666666666667e-06,Exact unknown-amplitude FIM,asymmetric,6,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.4911347579982248,False,,281.3716882858781,4220575.324288172,0.9999999996843906,3.3571428562411163,1257192.6501256526,81674054736.65775,2.154679055577517e+18,2.154679055577517e+18,2.1081819699997082e+18,4.641062423711965e-19,0.10211732086370039,-12.720088829365643,-4.708992875984442,0.033747071229030416,4.538725903548148e-05,64,-41982.04884241041,79911562337.42831,79911562312.20747,1.0416666666666667e-06,Exact FIM + sampled PSL,asymmetric,6,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.256466479238828,-12.720088829365643,-4.711562494808745,-1.4322916666666667e-06,-0.5363776453666489,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,310.9194720993354,4663792.0814900305,1.0000000000002218,3.357142857143491,1389214.6625712363,71166651557.90363,1.8774786443726528e+18,1.8774786443726528e+18,1.8523049268370609e+18,5.326292275000248e-19,0.10939644379071903,-14.643508081908838,-9.11133072361578,0.017680391585455722,1.6011738345862308e-05,61,-30890.46463656117,70212430752.4252,70212430752.44078,1.0416666666666667e-06,Water-filling (comm. only),asymmetric,7,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.005708412998501444,False,,302.2199749157239,4533299.623735859,0.9999999995080036,3.357142855737153,1350344.5693378001,106548749963.1444,2.8109092989662894e+18,2.8109092989662894e+18,2.76202589331834e+18,3.557567653882498e-19,0.08940612888154656,-8.06725661615818,-1.1104735894703701,0.05159431103134583,9.089105757311328e-05,64,-43045.870119714025,104695803081.20271,104695803029.69275,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),asymmetric,7,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.006822948998888023,False,,310.18928715349887,4652839.307302483,0.9999999994979368,3.3571428557083913,1385952.1346823017,80556781156.09787,2.1252037712764677e+18,2.1252037712764677e+18,2.1081819701905505e+18,4.705431138019141e-19,0.10282303491295348,-12.202049421603133,-6.632463183694723,0.02370748357098325,1.846632772350758e-05,64,-25401.158181869818,79911562359.56209,79911562319.44144,1.0416666666666667e-06,Exact unknown-amplitude FIM,asymmetric,7,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.4222266340002534,False,,310.1369387320684,4652054.080981026,0.9999999998245022,3.3571428566414347,1385718.237094936,80490021060.91853,2.1234425439283812e+18,2.1234425439283812e+18,2.1081819716995476e+18,4.709333920332942e-19,0.10286566785497714,-12.88325850055182,-6.611949132645901,0.026171156245388134,1.908266944315772e-05,64,-24051.16804605115,79911562390.66496,79911562376.64066,1.0416666666666667e-06,Exact FIM + sampled PSL,asymmetric,7,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.256466494618184,-12.853810875483827,-6.6130669164416656,-1.46484375e-06,-0.4026555992484653,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,300.7827968292399,4511741.9524385985,1.000000000000332,3.357142857143806,1343923.1347685645,71428600763.24313,1.8843892412346557e+18,1.8843892412346557e+18,1.8401451026273907e+18,5.306759230618394e-19,0.10919566544542521,-14.923161436712594,-8.909151666574312,0.017925034110646713,1.8860136481382567e-05,61,-40952.3318175132,69751507281.92772,69751507281.95087,1.0416666666666667e-06,Water-filling (comm. only),asymmetric,8,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.005370160997699713,False,,292.7623345334239,4391435.018001358,0.9999999992686107,3.3571428550531737,1308087.027452933,106548749948.41891,2.81090929857781e+18,2.81090929857781e+18,2.766383517660564e+18,3.557567654374169e-19,0.08940612888772471,-8.22253330636163,-1.5782028177928349,0.04573919761252306,7.64381838888405e-05,64,-41082.468984068604,104860980768.52057,104860980691.82637,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),asymmetric,8,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.006979960999160539,False,,300.08430364751547,4501264.554712732,0.9999999995242983,3.3571428557837097,1340802.2083295984,80854399522.66833,2.133055371923359e+18,2.133055371923359e+18,2.108181970757416e+18,4.688110834639553e-19,0.10263361889659356,-12.496610359822364,-6.8730158007916975,0.023579702319386425,1.658158653901574e-05,64,-30705.653912400503,79911562378.9428,79911562340.92873,1.0416666666666667e-06,Exact unknown-amplitude FIM,asymmetric,8,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.4545651849985006,False,,300.07042011524095,4501056.301728615,0.999999999696536,3.3571428562758174,1340740.1753292608,80803290133.16798,2.1317070327052946e+18,2.1317070327052946e+18,2.108181969951304e+18,4.691076140659562e-19,0.10266607247852749,-12.848021860176766,-6.882468772572076,0.024590321130510982,1.668438168220233e-05,64,-29861.812119593284,79911562334.62299,79911562310.3727,1.0416666666666667e-06,Exact FIM + sampled PSL,asymmetric,8,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.256466557027363,-12.829098153567553,-6.885409059185887,-1.46484375e-06,-0.4273683211647388,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,302.0133264100897,4530199.896151345,0.9999999999995959,3.3571428571417026,1349421.245662567,70764708226.73727,1.8668748010837944e+18,1.8668748010837944e+18,1.8370868840241027e+18,5.356545599198514e-19,0.109706689602544,-16.753630514632803,-8.926398763711255,0.018013689267970638,1.9805949001782036e-05,61,-33602.44131623261,69635584164.35501,69635584164.32687,1.0416666666666667e-06,Water-filling (comm. only),asymmetric,9,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.005416007999883732,False,,293.86216773519595,4407932.5160279395,0.9999999995381541,3.3571428558232976,1313001.1755031345,106548749964.82748,2.8109092990106916e+18,2.8109092990106916e+18,2.778665648020433e+18,3.5575676538263015e-19,0.08940612888084042,-8.760996299638325,-1.2536599576064502,0.047488579089529075,8.559725960005524e-05,64,-34960.11634425197,105326540279.23294,105326540230.58832,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),asymmetric,9,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.006770740001229569,False,,301.2996910526309,4519495.365789464,0.9999999996113608,3.3571428560324597,1346232.6625953284,80569703450.72836,2.125544679998094e+18,2.125544679998094e+18,2.1081819742085458e+18,4.704676450277661e-19,0.10281478886775233,-13.692011819689558,-6.612989083783594,0.02328318561130966,2.0044840800653995e-05,64,-25654.25850105263,79911562502.80208,79911562471.74532,1.0416666666666667e-06,Exact unknown-amplitude FIM,asymmetric,9,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.4580542219991912,False,,301.29969111375294,4519495.366706294,0.9999999997441125,3.35714285641175,1346232.6627163293,80569722860.07254,2.1255451920445143e+18,2.1255451920445143e+18,2.1081819708879997e+18,4.704675316915386e-19,0.1028147764836478,-13.692087701736737,-6.6129752247671325,0.02328389097438242,2.0045152862674262e-05,64,-25654.639236644463,79911562366.32695,79911562345.87857,1.0416666666666667e-06,Exact FIM + sampled PSL,asymmetric,9,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-14.264679573070566,-13.692087701736737,-6.615636438138349,-1.4322916666666667e-06,0.43562122700444483,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,276.43695819382015,4146554.3729073023,0.9999999999990058,3.357142857140017,1235143.855760667,68133806563.940796,1.797467830554543e+18,1.797467830554543e+18,1.7066759412816707e+18,5.563381903149202e-19,0.11180472146499491,-13.778836779865626,-8.477939364905751,0.018931764237231544,3.125380556594409e-05,59,-58664.35364105561,64692300175.8857,64692300175.82138,1.0416666666666667e-06,Water-filling (comm. only),asymmetric,10,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.005682152001099894,False,,267.0963483606848,4006445.2254102714,0.9999999990816114,3.35714285451889,1193409.2170124326,106548749920.73929,2.810909297847582e+18,2.810909297847582e+18,2.6347645848380047e+18,3.5575676552983663e-19,0.08940612889933783,-7.917164982510247,-0.8998594000778282,0.059626596814818134,0.00011265970816079206,64,-81711.94904916934,99871907401.1784,99871907309.45718,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),asymmetric,10,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.006420424000680214,False,,274.79883906855025,4121982.5860282537,0.9999999992658801,3.357142855045372,1227824.600860646,81878776208.14142,2.160079902495858e+18,2.160079902495858e+18,2.10818197578262e+18,4.629458377185737e-19,0.1019895790171994,-11.00148964456485,-5.259831910794261,0.026053082852789115,3.5565429776433174e-05,64,-44353.282608780006,79911562590.07596,79911562531.41129,1.0416666666666667e-06,Exact unknown-amplitude FIM,asymmetric,10,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
