path_loss_db,avg_snr_db,channel,method,label,status,solver_status,solver_name,solve_time_s,error,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,meets_requirements,max_violation,violated_constraints,slack_power_nonnegative,slack_peak_power,slack_total_power,slack_min_rate,slack_min_sensing,water_level_w,solver_inaccurate,dinkelbach_iterations,dinkelbach_converged,dinkelbach_q_final_bit_per_j,dinkelbach_final_residual_bps,dinkelbach_enforces_min_rate,water_filling_capacity_se
110.0,27.177287669604308,11,uniform,Uniform,ok,closed_form,numpy,1.3839999155607074e-06,,539.6048796257451,8094073.194386176,1.0,3.357142857142857,2411000.5259873713,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,False,29767500000.0,min_sensing,0.015625,0.046875,0.0,53.94379062194747,-29767500000.0,,,,,,,,539.6234322264418
110.0,27.177287669604308,11,water_filling,Water-filling (comm. only),ok,closed_form,numpy,0.00016615899994576466,,539.6234322264418,8094351.483396626,0.9999999999991609,3.35714285714046,2411083.420587951,77048068400.5541,2.0326388813517038e+18,2.0326388813517038e+18,2.032637172774601e+18,4.919713034983374e-19,0.10513821341560753,-13.147821943169403,-9.576413469335762,0.015750230830356312,1.0585926264151412e-07,64,False,29500681599.445908,min_sensing,0.013642453217360687,0.046749769169643685,8.391065620116933e-13,53.962343222644165,-29500681599.445908,0.01575728098531327,,,,,,,539.6234322264418
110.0,27.177287669604308,11,max_rate_isac,Max-rate ISAC,ok,optimal,CLARABEL,0.005902796999635029,,532.3509805887421,7985264.708831131,0.9999999998172471,3.357142856620706,2378589.4881068855,106548750012.09764,2.8109093002577464e+18,2.8109093002577464e+18,2.8109075789759196e+18,3.5575676522479933e-19,0.08940612886100797,-7.8802363155405395,-2.2451458890145135,0.03909438255548595,5.226389608847165e-05,64,True,0.0,,0.008117398052731534,0.023405617444514047,1.8275292390512732e-10,46.68989158494452,12.097640991210938,,False,,,,,,539.6234322264418
110.0,27.177287669604308,11,dinkelbach_ee_isac,Dinkelbach EE-ISAC,ok,optimal,CLARABEL,0.016908920999867405,,444.4675152741096,6667012.7291116435,0.6603658406794226,2.3867595447983505,2793332.38391843,106548749991.29889,2.810909299709046e+18,2.810909299709046e+18,2.810906374774685e+18,3.5575676529424446e-19,0.08940612886973419,-2.7865375699978676,5.875280137508029,0.062499999871115694,0.00026930281010755267,64,False,41.19357372968801,min_rate,0.0005974217076479053,1.2888430600543899e-10,0.3396341593205774,-41.19357372968801,-8.70111083984375,,False,5.0,True,2793332.383856387,0.00014808215200901031,False,539.6234322264418
110.0,27.177287669604308,12,uniform,Uniform,ok,closed_form,numpy,1.5919999896141235e-06,,535.3521793350228,8030282.690025343,1.0,3.357142857142857,2391999.099156485,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,False,29767500000.0,min_sensing,0.015625,0.046875,0.0,53.507759677150375,-29767500000.0,,,,,,,,535.3826885087472
110.0,27.177287669604308,12,water_filling,Water-filling (comm. only),ok,closed_form,numpy,0.00013598099985756562,,535.3826885087472,8030740.327631207,1.0000000000008034,3.3571428571451527,2392135.416739575,76556266101.38554,2.019664429220974e+18,2.019664429220974e+18,2.0196579320710449e+18,4.951317582920052e-19,0.10547538005643851,-13.367800810061222,-9.729301665972308,0.01576900550036697,1.8087387926994458e-07,64,False,29992483898.614456,min_sensing,0.012634409454797373,0.04673099449963303,-8.033573806187633e-13,53.538268850874715,-29992483898.614456,0.015776403838253603,,,,,,,535.3826885087472
110.0,27.177287669604308,12,max_rate_isac,Max-rate ISAC,ok,optimal,CLARABEL,0.0052645279997705074,,527.8963495398106,7918445.243097158,0.9999999998101032,3.357142856600295,2358685.8174739676,106548750010.99457,2.810909300228646e+18,2.810909300228646e+18,2.810902877946017e+18,3.557567652284824e-19,0.08940612886147078,-7.945660473067089,-2.2199183384399577,0.03971195123344624,5.292085158536687e-05,64,True,0.0,,0.009942055248228016,0.022788048766553763,1.8989676497938035e-10,46.05192988193812,10.99456787109375,,False,,,,,,535.3826885087472
110.0,27.177287669604308,12,dinkelbach_ee_isac,Dinkelbach EE-ISAC,ok,optimal,CLARABEL,0.016712512000140123,,441.0801851089551,6616202.776634326,0.66371298067825,2.396322801937857,2760981.438428887,106548749986.98787,2.810909299595315e+18,2.810909299595315e+18,2.810897238108653e+18,3.557567653086385e-19,0.0894061288715429,-2.8966254313188355,5.842999012626446,0.06249999986501338,0.00026865339323001587,64,False,40.76423454891733,min_rate,0.0012330122536956779,1.3498661910471554e-10,0.33628701932175,-40.76423454891733,-13.012130737304688,,False,5.0,True,2760981.438408969,4.7730281949043274e-05,False,535.3826885087472
110.0,27.177287669604308,13,uniform,Uniform,ok,closed_form,numpy,1.4860002011118922e-06,,532.0629781307314,7980944.67196097,1.0,3.357142857142857,2377302.668243693,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,False,29767500000.0,min_sensing,0.015625,0.046875,0.0,53.19385588429685,-29767500000.0,,,,,,,,532.0768024960383
110.0,27.177287669604308,13,water_filling,Water-filling (comm. only),ok,closed_form,numpy,0.00017110699991462752,,532.0768024960383,7981152.037440575,1.0000000000008118,3.3571428571451767,2377364.436682784,76762295065.18288,2.025099769667433e+18,2.025099769667433e+18,2.025071094789172e+18,4.93802831336168e-19,0.10533373770287043,-13.254728742200117,-9.67626017619191,0.015756430511540742,7.737395931888403e-08,64,False,29786454934.817123,min_sensing,0.014357948437691408,0.04674356948845926,-8.117950756059145e-13,53.20768024960381,-29786454934.817123,0.01576242062979505,,,,,,,532.0768024960383
110.0,27.177287669604308,13,max_rate_isac,Max-rate ISAC,ok,optimal,CLARABEL,0.005697789000350895,,524.6750469329317,7870125.703993975,0.9999999998413118,3.3571428566894626,2344292.763208428,106548750010.1552,2.810909300206502e+18,2.810909300206502e+18,2.8108805765345403e+18,3.5575676523128494e-19,0.08940612886182295,-7.910780688871232,-2.233905764247613,0.0394408040959593,5.2559203077185e-05,64,True,0.0,,0.009267823779201012,0.0230591959040407,1.5868817371256227e-10,45.80592468649712,10.155197143554688,,False,,,,,,532.0768024960383
110.0,27.177287669604308,13,dinkelbach_ee_isac,Dinkelbach EE-ISAC,ok,optimal,CLARABEL,0.018170110000028217,,438.30423558768643,6574563.533815296,0.6641971262394145,2.397706074969756,2742022.3030874315,106548749984.32704,2.8109092995251185e+18,2.8109092995251185e+18,2.810865403877167e+18,3.557567653175228e-19,0.08940612887265927,-2.8801104507710162,5.803498882897236,0.062499999814583734,0.00026645621874862814,64,False,40.564886658748094,min_rate,0.0018334265480998476,1.8541626567447622e-10,0.3358028737605855,-40.564886658748094,-15.672958374023438,,False,5.0,True,2742022.3032882307,-0.0004814574494957924,False,532.0768024960383
110.0,27.177287669604308,14,uniform,Uniform,ok,closed_form,numpy,1.6219996723521035e-06,,550.200485390913,8253007.280863694,1.0,3.357142857142857,2458342.5942998235,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,False,29767500000.0,min_sensing,0.015625,0.046875,0.0,55.016296287415855,-29767500000.0,,,,,,,,550.2046545594412
110.0,27.177287669604308,14,water_filling,Water-filling (comm. only),ok,closed_form,numpy,0.00014203899991116486,,550.2046545594412,8253069.818391618,0.9999999999994715,3.3571428571413473,2458361.222500737,76707922273.1423,2.023665337195814e+18,2.023665337195814e+18,2.0236642638810542e+18,4.941528530531123e-19,0.10537106288837775,-13.290377503468916,-9.705874998939532,0.015700286620381473,2.2927690242684554e-08,64,False,29840827726.857697,min_sensing,0.01468392355294576,0.046799713379618524,5.284661597215745e-13,55.020465455944134,-29840827726.857697,0.015706143006611897,,,,,,,550.2046545594412
110.0,27.177287669604308,14,max_rate_isac,Max-rate ISAC,ok,optimal,CLARABEL,0.0058361709998280276,,542.7268901021986,8140903.351532979,0.9999999998260849,3.357142856645957,2424949.934858109,106548750010.67764,2.810909300220285e+18,2.810909300220285e+18,2.8109082109381023e+18,3.5575676522954053e-19,0.08940612886160373,-7.927117904903561,-2.2281654522014573,0.039488955607836294,5.2705389447786057e-05,64,True,0.0,,0.009784706884074451,0.023011044392163706,1.7391510453990122e-10,47.54270099870149,10.677642822265625,,False,,,,,,550.2046545594412
110.0,27.177287669604308,14,dinkelbach_ee_isac,Dinkelbach EE-ISAC,ok,optimal,CLARABEL,0.017523480999443564,,453.9311865999215,6808967.798998822,0.6614186329419458,2.389767522691274,2849217.647468402,106548749981.20027,2.810909299442629e+18,2.810909299442629e+18,2.810908433254784e+18,3.557567653279629e-19,0.08940612887397113,-2.8452591801234335,5.905388243946209,0.06249999976305273,0.00027165623356410843,64,False,41.2530025035756,min_rate,0.002305247608040586,2.3694726736245286e-10,0.3385813670580542,-41.2530025035756,-18.799728393554688,,False,5.0,True,2849217.6481754445,-0.0016896668821573257,False,550.2046545594412
110.0,27.177287669604308,15,uniform,Uniform,ok,closed_form,numpy,1.368000084767118e-06,,531.9963413709061,7979945.120563591,1.0,3.357142857142857,2377004.9295295803,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,False,29767500000.0,min_sensing,0.015625,0.046875,0.0,53.17602918255443,-29767500000.0,,,,,,,,532.0225690981684
110.0,27.177287669604308,15,water_filling,Water-filling (comm. only),ok,closed_form,numpy,0.00017781200040190015,,532.0225690981684,7980338.536472526,1.0000000000004408,3.3571428571441166,2377122.1172462436,76687838332.2326,2.0231354939430075e+18,2.0231354939430075e+18,2.0230580180827668e+18,4.942822677936619e-19,0.10538485991086814,-13.372818717161527,-9.698260020623025,0.015776720690018564,1.5104765515280724e-07,64,False,29860911667.767395,min_sensing,0.013467710267197421,0.046723279309981436,-4.4075854077618715e-13,53.20225690981681,-29860911667.767395,0.01578211622200185,,,,,,,532.0225690981684
110.0,27.177287669604308,15,max_rate_isac,Max-rate ISAC,ok,optimal,CLARABEL,0.005589989000327478,,524.6033193463553,7869049.79019533,0.9999999998205026,3.3571428566300074,2343972.2782885977,106548750011.5674,2.8109093002437576e+18,2.8109093002437576e+18,2.8108318729159137e+18,3.557567652265698e-19,0.08940612886123045,-7.954673964053907,-2.2145886594441873,0.03955744120837341,5.306941689752233e-05,64,True,0.0,,0.009432502730141032,0.022942558791626592,1.7949741693001897e-10,45.78300715800367,11.567398071289062,,False,,,,,,532.0225690981684
110.0,27.177287669604308,15,dinkelbach_ee_isac,Dinkelbach EE-ISAC,ok,optimal,CLARABEL,0.018527101000472612,,438.17679560162765,6572651.934024415,0.6638532675982523,2.396723621709292,2742348.710752448,106548749981.37686,2.8109092994472883e+18,2.8109092994472883e+18,2.8108067700027643e+18,3.557567653273732e-19,0.08940612887389703,-2.900512281415999,5.840758375831725,0.062499999756163487,0.00026859068099413183,64,False,40.64351658672399,min_rate,0.0016446801502929033,2.4383651348047763e-10,0.33614673240174775,-40.64351658672399,-18.623138427734375,,False,5.0,True,2742348.7098249285,0.002223007380962372,False,532.0225690981684
110.0,27.177287669604308,16,uniform,Uniform,ok,closed_form,numpy,1.6200001482502557e-06,,528.139309099604,7922089.63649406,1.0,3.357142857142857,2359771.381083337,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,False,29767500000.0,min_sensing,0.015625,0.046875,0.0,52.78077773290181,-29767500000.0,,,,,,,,528.1761459630025
110.0,27.177287669604308,16,water_filling,Water-filling (comm. only),ok,closed_form,numpy,0.00013645200033352012,,528.1761459630025,7922642.189445036,0.9999999999995692,3.3571428571416266,2359935.9713249183,76978266176.96786,2.0307973982800118e+18,2.0307973982800118e+18,2.0307810326939023e+18,4.924174124149225e-19,0.10518587114105378,-13.203905835908119,-9.57977974006113,0.01576065858888143,2.2498149015465376e-07,64,False,29570483823.032135,min_sensing,0.012029743861154185,0.04673934141111857,4.3076653355456074e-13,52.817614596300245,-29570483823.032135,0.0157696531088577,,,,,,,528.1761459630025
110.0,27.177287669604308,16,max_rate_isac,Max-rate ISAC,ok,optimal,CLARABEL,0.00523943700000018,,520.8819396479425,7813229.094719138,0.999999999882226,3.35714285680636,2327344.8369581266,106548750005.81691,2.8109093000920515e+18,2.8109093000920515e+18,2.810892959312079e+18,3.5575676524577015e-19,0.08940612886364309,-7.896483720836759,-2.2399085585696383,0.03912812815931855,5.24026485434051e-05,64,True,0.0,,0.007229312073436138,0.02337187184068145,1.1777401276447108e-10,45.523408281240336,5.8169097900390625,,False,,,,,,528.1761459630025
110.0,27.177287669604308,16,dinkelbach_ee_isac,Dinkelbach EE-ISAC,ok,optimal,CLARABEL,0.015934516999550397,,435.1207601092517,6526811.401638775,0.6643620094094367,2.3981771697412477,2721571.8187922654,106548749988.4419,2.8109092996336737e+18,2.8109092996336737e+18,2.8108864563420677e+18,3.5575676530378374e-19,0.08940612887093287,-2.8752262457014433,5.783768918876406,0.06249999989532796,0.00026528177848261466,64,False,40.237771257450504,min_rate,7.650322851307507e-11,1.0467204186737078e-10,0.3356379905905633,-40.237771257450504,-11.55810546875,,False,5.0,True,2721571.8186938963,0.00023590680211782455,False,528.1761459630025
110.0,27.177287669604308,17,uniform,Uniform,ok,closed_form,numpy,1.3169997146178503e-06,,559.3573632375159,8390360.448562738,1.0,3.357142857142857,2499256.303827198,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,False,29767500000.0,min_sensing,0.015625,0.046875,0.0,55.934352424910855,-29767500000.0,,,,,,,,559.3589009028944
110.0,27.177287669604308,17,water_filling,Water-filling (comm. only),ok,closed_form,numpy,0.0001422790001015528,,559.3589009028944,8390383.513543416,1.0000000000008002,3.357142857145144,2499263.1742452728,76815475054.09045,2.026502734276506e+18,2.026502734276506e+18,2.02650155580014e+18,4.934609675505895e-19,0.10529726968095766,-13.249646069557041,-9.672060247804453,0.015685615339835476,8.314279597371216e-09,64,False,29733274945.909546,min_sensing,0.015096280278777791,0.04681438466016452,-8.002487561498128e-13,55.93589009028943,-29733274945.909546,0.015689959069995516,,,,,,,559.3589009028944
110.0,27.177287669604308,17,max_rate_isac,Max-rate ISAC,ok,optimal,CLARABEL,0.006118882000009762,,551.917540865026,8278763.112975391,0.9999999998554646,3.357142856729899,2466014.544593883,106548750012.25485,2.810909300261894e+18,2.810909300261894e+18,2.8109081246257454e+18,3.5575676522427437e-19,0.08940612886094201,-7.915568459446961,-2.2344598621067577,0.039383599841323655,5.254215617532906e-05,64,True,0.0,,0.01001819975743414,0.023116400158676345,1.4453538366154817e-10,48.494530052421,12.254852294921875,,False,,,,,,559.3589009028944
110.0,27.177287669604308,17,dinkelbach_ee_isac,Dinkelbach EE-ISAC,ok,optimal,CLARABEL,0.017402274999312795,,461.6751198457116,6925126.797685674,0.6588122540148822,2.3823207257568066,2906882.6555608823,106548749993.11375,2.810909299756925e+18,2.810909299756925e+18,2.8109068063393556e+18,3.557567652881847e-19,0.08940612886897276,-2.789897229218219,5.961509925988114,0.06249999989163482,0.00027406710968080395,64,False,41.74789096689341,min_rate,0.0024528530591878327,1.0836517794210465e-10,0.3411877459851178,-41.74789096689341,-6.8862457275390625,,False,5.0,True,2906882.6554921637,0.00016370974481105804,False,559.3589009028944
110.0,27.177287669604308,18,uniform,Uniform,ok,closed_form,numpy,1.4890001693856902e-06,,515.5975965347748,7733963.948021621,1.0,3.357142857142857,2303733.9419638873,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,False,29767500000.0,min_sensing,0.015625,0.046875,0.0,51.51820738904689,-29767500000.0,,,,,,,,515.6437657174754
110.0,27.177287669604308,18,water_filling,Water-filling (comm. only),ok,closed_form,numpy,0.0001409050000802381,,515.6437657174754,7734656.4857621305,1.0000000000005533,3.357142857144438,2303940.229800401,76675910585.22844,2.022820822818463e+18,2.022820822818463e+18,2.0228184933380764e+18,4.943591586162669e-19,0.1053930564556254,-13.199234798318036,-9.662683109716374,0.01582976741740261,2.7047827062070314e-07,64,False,29872839414.77156,min_sensing,0.013186741731145547,0.04667023258259739,-5.53335155473178e-13,51.564376571747516,-29872839414.77156,0.015837227897057323,,,,,,,515.6437657174754
110.0,27.177287669604308,18,max_rate_isac,Max-rate ISAC,ok,optimal,CLARABEL,0.00587184599999091,,508.26771518744283,7624015.727811643,0.9999999998107656,3.3571428566021875,2270983.408650062,106548750010.11554,2.810909300205456e+18,2.810909300205456e+18,2.8109070133905224e+18,3.5575676523141735e-19,0.08940612886183959,-7.882990557138921,-2.2270511607778714,0.03958116633328565,5.272910019027608e-05,64,True,0.0,,0.00766679505131708,0.02291883366671435,1.8923440592288898e-10,44.18832604171496,10.11553955078125,,False,,,,,,515.6437657174754
110.0,27.177287669604308,18,dinkelbach_ee_isac,Dinkelbach EE-ISAC,ok,optimal,CLARABEL,0.01824972299982619,,424.1640398033972,6362460.597050958,0.6669553669444369,2.405586762698391,2644868.4768759157,106548749989.36795,2.810909299658105e+18,2.810909299658105e+18,2.8109048761562235e+18,3.5575676530069165e-19,0.08940612887054433,-2.9062039935149304,5.720856878982161,0.06249999984609799,0.00026266390680191356,64,False,39.91534934233067,min_rate,0.0002685463097754194,1.5390200919229713e-10,0.3330446330555631,-39.91534934233067,-10.632049560546875,,False,5.0,True,2644868.4769094023,-8.055474609136581e-05,False,515.6437657174754
110.0,27.177287669604308,19,uniform,Uniform,ok,closed_form,numpy,1.389000317431055e-06,,538.8591813281928,8082887.719922892,1.0,3.357142857142857,2407668.682530223,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,False,29767500000.0,min_sensing,0.015625,0.046875,0.0,53.8441219944076,-29767500000.0,,,,,,,,538.9056214819835
110.0,27.177287669604308,19,water_filling,Water-filling (comm. only),ok,closed_form,numpy,0.00014131900024949573,,538.9056214819835,8083584.322229753,0.9999999999990814,3.3571428571402326,2407876.181091596,76873185661.15593,2.0280252231100723e+18,2.0280252231100723e+18,2.0280152186674115e+18,4.930905141635531e-19,0.10525773762418769,-13.319156505101189,-9.611596195965758,0.01577868876790589,2.8452685839048193e-07,64,False,29675564338.84407,min_sensing,0.011767517805232254,0.04672131123209411,9.185985305748545e-13,53.89056214819834,-29675564338.84407,0.015786382386866665,,,,,,,538.9056214819835
110.0,27.177287669604308,19,max_rate_isac,Max-rate ISAC,ok,optimal,CLARABEL,0.0057044199998017575,,531.5770086419753,7973655.12962963,0.9999999997961067,3.357142856560305,2375131.3156209732,106548750012.3188,2.810909300263581e+18,2.810909300263581e+18,2.8108993268099907e+18,3.5575676522406083e-19,0.08940612886091519,-7.938924472165077,-2.2196432864748554,0.03930211244856017,5.292676278919869e-05,64,True,0.0,,0.008693772000736791,0.02319788755143983,2.038933466508297e-10,46.56194930819015,12.318801879882812,,False,,,,,,538.9056214819835
110.0,27.177287669604308,19,dinkelbach_ee_isac,Dinkelbach EE-ISAC,ok,optimal,CLARABEL,0.01785336200009624,,443.78272277411025,6656740.841611654,0.6604282503760595,2.386937858217313,2788820.336773764,106548749993.5792,2.810909299769203e+18,2.810909299769203e+18,2.810894599574018e+18,3.5575676528663073e-19,0.08940612886877748,-2.8236556445106693,5.9051984270520315,0.06249999990714684,0.000271097482916253,64,False,41.232336559674934,min_rate,5.93829208941482e-05,9.285316265872368e-11,0.33957174962394054,-41.232336559674934,-6.420806884765625,,False,5.0,True,2788820.3367502685,5.6082382798194885e-05,False,538.9056214819835
115.0,22.177287669604308,0,uniform,Uniform,ok,closed_form,numpy,1.7350002963212319e-06,,429.8038140745677,6447057.211118516,1.0,3.357142857142857,1920400.0203331748,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,False,29767500000.0,min_sensing,0.015625,0.046875,0.0,42.88995945854526,-29767500000.0,,,,,,,,429.9042829066916
115.0,22.177287669604308,0,water_filling,Water-filling (comm. only),ok,closed_form,numpy,0.00014203299997461727,,429.9042829066916,6448564.243600374,1.0000000000000333,3.3571428571429527,1920848.9236255886,76777739052.2581,2.0255072042633144e+18,2.0255072042633144e+18,2.0254862272698414e+18,4.937035019649334e-19,0.10532314313002229,-13.302636533743264,-9.576552063785453,0.015991097467773944,6.37900837012923e-07,64,False,29771010947.741898,min_sensing,0.01048158234519564,0.04650890253222606,-3.3306690738754696e-14,42.99042829066917,-29771010947.741898,0.016012276443670478,,,,,,,429.9042829066916
115.0,22.177287669604308,0,max_rate_isac,Max-rate ISAC,ok,optimal,CLARABEL,0.005514374000085809,,422.72660537496347,6340899.080624452,0.9999999996553921,3.3571428561582635,1888778.4501016561,106548749992.62057,2.8109092997439135e+18,2.8109092997439135e+18,2.8108882985613537e+18,3.557567652898315e-19,0.08940612886917967,-7.916173594886141,-2.2075205378594127,0.03948594050663079,5.323971660789174e-05,64,True,7.379425048828125,,0.006261047314988313,0.02301405949336921,3.446078977731304e-10,35.812750758941036,-7.379425048828125,,False,,,,,,429.9042829066916
115.0,22.177287669604308,0,dinkelbach_ee_isac,Dinkelbach EE-ISAC,ok,optimal,CLARABEL,0.01652457699947263,,352.9980849984438,5294971.274976657,0.694036727029309,2.4829620772265972,2132522.008105335,106548749971.29352,2.810909299181275e+18,2.810909299181275e+18,2.810901209551268e+18,3.557567653610406e-19,0.08940612887812756,-3.42364407781032,5.1013791405905,0.0624999997550202,0.00023783325310434885,64,False,33.91576961757863,min_rate,1.164763584007143e-10,2.449798003345549e-10,0.30596327297069104,-33.91576961757863,-28.70648193359375,,False,5.0,True,2132522.0081033073,5.034729838371277e-06,False,429.9042829066916
115.0,22.177287669604308,1,uniform,Uniform,ok,closed_form,numpy,1.4329998521134257e-06,,423.5735864311045,6353603.796466568,1.0,3.357142857142857,1892562.8329900415,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,False,29767500000.0,min_sensing,0.015625,0.046875,0.0,42.18946290152013,-29767500000.0,,,,,,,,423.76013725509375
115.0,22.177287669604308,1,water_filling,Water-filling (comm. only),ok,closed_form,numpy,0.0001411309999639343,,423.76013725509375,6356402.0588264065,0.9999999999992296,3.3571428571406563,1893396.3579495326,77170826744.13571,2.03587742304852e+18,2.03587742304852e+18,2.0358773459383624e+18,4.911887074726736e-19,0.10505455660966224,-13.220800880495718,-9.348781187308465,0.01604513158063625,1.253250017267204e-06,64,False,29377923255.86429,min_sensing,0.009120367424302996,0.04645486841936375,7.703837567873961e-13,42.37601372550938,-29377923255.86429,0.016063620337486498,,,,,,,423.76013725509375
115.0,22.177287669604308,1,max_rate_isac,Max-rate ISAC,ok,optimal,CLARABEL,0.005520249999790394,,416.8030967502349,6252046.451253523,0.9999999996445885,3.357142856127396,1862311.709447336,106548749991.1391,2.81090929970483e+18,2.81090929970483e+18,2.810909210087756e+18,3.55756765294778e-19,0.08940612886980125,-7.896505361487662,-2.1978998930415146,0.038979358280377865,5.347703805412618e-05,64,True,8.86090087890625,,0.0040379608854857665,0.023520641719622135,3.554114780257578e-10,35.418973220650514,-8.86090087890625,,False,,,,,,423.76013725509375
115.0,22.177287669604308,1,dinkelbach_ee_isac,Dinkelbach EE-ISAC,ok,optimal,CLARABEL,0.01653701699933663,,347.96881999661286,5219532.299949193,0.6942759377784682,2.4836455365099095,2101560.8802550104,106548749971.50323,2.810909299186808e+18,2.810909299186808e+18,2.8109088976711726e+18,3.557567653603404e-19,0.08940612887803956,-3.4321274356300218,5.0908310209128915,0.062499999769547766,0.00023727852495133474,64,False,33.41530353297151,min_rate,4.58241631836759e-11,2.3045223368489687e-10,0.3057240622215318,-33.41530353297151,-28.49676513671875,,False,5.0,True,2101560.880280949,-6.44223764538765e-05,False,423.76013725509375
115.0,22.177287669604308,2,uniform,Uniform,ok,closed_form,numpy,1.4080001164984424e-06,,424.34855373469424,6365228.3060204135,1.0,3.357142857142857,1896025.4528571444,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,False,29767500000.0,min_sensing,0.015625,0.046875,0.0,42.33938243826077,-29767500000.0,,,,,,,,424.454634773815
115.0,22.177287669604308,2,water_filling,Water-filling (comm. only),ok,closed_form,numpy,0.00013677700007974636,,424.454634773815,6366819.521607225,0.9999999999994673,3.3571428571413353,1896499.4319689693,76060578137.93616,2.0065874676768218e+18,2.0065874676768218e+18,2.0065695990640338e+18,4.98358539614411e-19,0.10581851425272533,-13.600906972697848,-9.819588934013932,0.016021068043524878,6.533418356183899e-07,64,False,30488171862.063843,min_sensing,0.011948179347594769,0.04647893195647512,5.326850072151501e-13,42.44546347738151,-30488171862.063843,0.016037049810431702,,,,,,,424.454634773815
115.0,22.177287669604308,2,max_rate_isac,Max-rate ISAC,ok,optimal,CLARABEL,0.00543094500017105,,416.9682147903848,6254523.221855773,0.9999999997271761,3.3571428563633607,1863049.4707725996,106548749991.70065,2.8109092997196447e+18,2.8109092997196447e+18,2.8108914769212646e+18,3.55756765292903e-19,0.08940612886956563,-8.00610148344991,-2.165763482043874,0.040240896994693874,5.4331728782183234e-05,64,True,8.299346923828125,,0.0097047083042343,0.022259103005306126,2.7282387460303426e-10,34.959043493951356,-8.299346923828125,,False,,,,,,424.454634773815
115.0,22.177287669604308,2,dinkelbach_ee_isac,Dinkelbach EE-ISAC,ok,optimal,CLARABEL,0.016356956999970862,,348.55892695016206,5228383.904252431,0.6990856999278069,2.4973877140794487,2093541.132911212,106548749969.53479,2.810909299134877e+18,2.810909299134877e+18,2.8108899604241413e+18,3.557567653669129e-19,0.08940612887886544,-3.578170730289885,5.039144736333404,0.06249999982091298,0.00023639102621075584,64,False,33.450244346271404,min_rate,0.0025665874580452545,1.7908702298896628e-10,0.3009143000721931,-33.450244346271404,-30.4652099609375,,False,5.0,True,2093541.1328529145,0.00014559179544448853,False,424.454634773815
115.0,22.177287669604308,3,uniform,Uniform,ok,closed_form,numpy,1.3750000107393134e-06,,407.2363460876669,6108545.191315004,1.0,3.357142857142857,1819566.6527321287,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,False,29767500000.0,min_sensing,0.015625,0.046875,0.0,39.6215297856308,-29767500000.0,,,,,,,,408.46090700226233
