method,label,status,solver_status,solve_time_s,solver_inaccurate,error,optimizer_model,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,rate_mbps,ee_mbit_per_j,optimizer_claimed_sensing_metric,optimizer_claimed_known_fim,independently_evaluated_unknown_fim,independently_evaluated_known_fim,fim_mismatch_percent,centroid_magnitude_hz,gamma_unknown_fim,gamma_conventional_s,c_beta,j_max,s_max,fim_fraction,max_range_rmse_m_target,optimizer_claimed_sensing_satisfied,physical_sensing_satisfied,physical_sensing_satisfied_1pct,physical_sensing_satisfied_2pct,relative_unknown_fim_gap,false_sensing_feasibility,material_false_sensing_feasibility_1pct,psl_requirement_applicable,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,dense_psl_db,psl_margin_db,dense_psl_satisfied,psl_tolerance_db,optimization_oversampling,validation_oversampling,worst_delay_s,mainlobe_exclusion_s,realization,channel_kind,water_level_w,sensing_model,min_sensing_surrogate,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s,min_unknown_fim,gamma_fim_kernel,unknown_fim_representation,s0_epsilon_w,validation_grid_isl_db,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,cutting_plane_iteration,cutting_plane_num_constraints,cutting_plane_converged,cutting_plane_iterations,cutting_plane_status,cutting_plane_infeasible,cutting_plane_runtime_s,num_added_soc_constraints,num_final_soc_constraints,initial_validation_grid_psl_db,initial_optimization_grid_psl_db,worst_violating_delay_s,num_worst_violating_delays
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.48518148999937694,False,,exact_efim,370.8233767044236,5562350.650566353,0.999999999603512,3.3571428560100345,1656870.4071107684,88790720322.2191,2.3424269313527593e+18,2.3424269313527593e+18,2.342424412486499e+18,4.269076600064945e-19,0.09793945454632336,-13.02345374646375,-5.414178579048677,0.03332308958724172,1.9174679608616436e-05,64,308.99632768892735,88790624878.69302,88790624843.48862,5.562350650566353,1.6568704071107683,88790720322.2191,2.3424269313527593e+18,2.342424412486499e+18,2.3424269313527593e+18,0.00010753233011308261,308.99632768892735,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-6.33616128293379e-10,False,False,True,-13.256466474732292,-13.256466477875506,-13.02345374646375,-13.02345374646375,-0.2330127282685428,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,403,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.48371220199987874,False,,exact_efim,370.8233767044236,5562350.650566353,0.999999999603512,3.3571428560100345,1656870.4071107684,88790720322.2191,2.3424269313527593e+18,2.3424269313527593e+18,2.342424412486499e+18,4.269076600064945e-19,0.09793945454632336,-13.02345374646375,-5.414178579048677,0.03332308958724172,1.9174679608616436e-05,64,308.99632768892735,88790624878.69302,88790624843.48862,5.562350650566353,1.6568704071107683,88790720322.2191,2.3424269313527593e+18,2.342424412486499e+18,2.3424269313527593e+18,0.00010753233011308261,308.99632768892735,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-6.33616128293379e-10,False,False,True,-13.256466474732292,-13.256466477875506,-13.02345374646375,-13.02345374646375,-0.2330127282685428,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,403,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.417026044427451,-0.2330127282685428,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.48371220199987874,0.0,249.0,-13.02345374646375,-13.256466477875506,,0.0
uniform,Uniform,ok,ok,1.4370998542290181e-05,False,,none,172.2327323145803,2583490.984718704,1.0,3.357142857142857,769550.5060864225,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,2.583490984718704,0.7695505060864225,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,404,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00020314499852247536,False,,none,172.4506288765345,2586759.4331480176,1.0000000000006821,3.3571428571448063,770524.086469175,73648339226.81216,1.9429491350924214e+18,1.9429491350924214e+18,1.9346479706130383e+18,5.146815127264937e-19,0.10753751379902685,-14.408097869868595,-10.620354813119334,0.017223676220403657,1.7631170221655742e-06,64,17738.63807734093,73333679945.92303,73333679945.97305,2.5867594331480177,0.7705240864691749,73648339226.81216,1.9429491350924214e+18,1.9346479706130383e+18,1.9429491350924214e+18,0.42724558916402994,17738.63807734093,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.17408307432487322,False,False,True,-13.256466474732292,-14.492420093827372,-14.407396886535093,-14.407396886535093,1.1509304118028005,True,0.25,4,32,-1.5299479166666667e-06,1.0416666666666667e-06,404,natural_tdl,0.018739219689284436,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.007537708999734605,False,,conventional_s2,170.9950441085049,2564925.661627574,0.9999999959159971,3.3571428454742778,764020.4125020531,88790624582.27592,2.3424244055953326e+18,2.3424244055953326e+18,2.3341247461265193e+18,4.2690812032666117e-19,0.09793950734871848,-10.797086181779946,-6.168356401640188,0.02619375748483614,9.22102802450601e-06,64,17737.030023037587,88476022710.85896,88476022349.52263,2.5649256616275737,0.7640204125020531,88790624582.27592,2.3424244055953326e+18,2.3341247461265193e+18,2.3424244055953326e+18,0.3543192023182466,17737.030023037587,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.003543195586024675,True,False,True,-13.256466474732292,-11.233701717193874,-10.780617103939797,-10.780617103939797,-2.4758493707924956,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,404,natural_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.47294634300124017,False,,conventional_s2,170.27639788626814,2554145.968294022,0.9999999998954414,3.3571428568441184,760809.4374318782,88790624890.47572,2.3424244137260867e+18,2.3424244137260867e+18,2.3341526981986913e+18,4.2690811884482684e-19,0.09793950717874031,-13.019488097473968,-5.396784218147102,0.03530728573637115,2.011176036070148e-05,64,17707.145603660327,88477081894.33032,88477081885.07928,2.554145968294022,0.7608094374318782,88790624890.47572,2.3424244137260867e+18,2.3341526981986913e+18,2.3424244137260867e+18,0.3531262515419884,17707.145603660327,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.003531262619477144,True,False,True,-13.256466474732292,-13.256466470752525,-13.019488097473968,-13.019488097473968,-0.2369783772583247,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,404,natural_tdl,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.008723553000891116,False,,exact_efim,170.9588247986889,2564382.3719803337,0.9999999984712937,3.3571428527751253,763858.5798815592,88909866747.62524,2.3455701854522076e+18,2.3455701854522076e+18,2.34242440694864e+18,4.2633556915168913e-19,0.09787380914406944,-10.78024481882017,-6.163197179901236,0.025249630751045023,8.667345654859395e-06,64,10919.803763525384,88790624769.30841,88790624633.57362,2.564382371980334,0.7638585798815593,88909866747.62524,2.3455701854522076e+18,2.34242440694864e+18,2.3455701854522076e+18,0.13411572687437576,10919.803763525384,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-2.997773126901778e-09,False,False,True,-13.256466474732292,-11.204973322236832,-10.76031707624792,-10.76031707624792,-2.4961493984843717,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,404,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5368470930006879,False,,exact_efim,170.22523653237894,2553378.547985684,0.9999999995577203,3.3571428558792014,760580.8443671309,88846292726.11765,2.343893011310886e+18,2.343893011310886e+18,2.3424244103080684e+18,4.266406338405023e-19,0.09790881971555343,-13.02608692859371,-5.395333923072862,0.03297986015631081,1.9476147484027718e-05,64,7461.096784523656,88790624800.18452,88790624760.91423,2.5533785479856843,0.7605808443671309,88846292726.11765,2.3438930113108854e+18,2.3424244103080684e+18,2.343893011310886e+18,0.06265648627008709,7461.096784523656,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.5636057796167672e-09,False,False,True,-13.256466474732292,-13.256466460966994,-13.02608692859371,-13.02608692859371,-0.23037954613858247,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,404,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5395362080016639,False,,exact_efim,170.22523653237894,2553378.547985684,0.9999999995577203,3.3571428558792014,760580.8443671309,88846292726.11765,2.343893011310886e+18,2.343893011310886e+18,2.3424244103080684e+18,4.266406338405023e-19,0.09790881971555343,-13.02608692859371,-5.395333923072862,0.03297986015631081,1.9476147484027718e-05,64,7461.096784523656,88790624800.18452,88790624760.91423,2.5533785479856843,0.7605808443671309,88846292726.11765,2.3438930113108854e+18,2.3424244103080684e+18,2.343893011310886e+18,0.06265648627008709,7461.096784523656,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.5636057796167672e-09,False,False,True,-13.256466474732292,-13.256466460966994,-13.02608692859371,-13.02608692859371,-0.23037954613858247,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,404,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.398282350358849,-0.23037954613858247,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5395362080016639,0.0,249.0,-13.02608692859371,-13.256466460966994,,0.0
uniform,Uniform,ok,ok,1.5020999853732064e-05,False,,none,378.59116078525335,5678867.4117788,1.0,3.357142857142857,1691577.526912834,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,5.6788674117788,1.6915775269128341,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,405,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00019102499936707318,False,,none,378.59310749995933,5678896.61249939,1.0000000000000546,3.3571428571430135,1691586.2249997396,76363202744.83008,2.014571140145138e+18,2.014571140145138e+18,2.0145688727490045e+18,4.963835627705636e-19,0.10560862863420255,-13.404942701303217,-9.82451288450559,0.015750487558914724,1.0687873565535138e-08,64,293.1665823638008,76363116798.1809,76363116798.18506,5.67889661249939,1.6915862249997395,76363202744.83008,2.0145711401451372e+18,2.0145688727490045e+18,2.014571140145138e+18,0.0001125498170897379,293.1665823638008,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.1399641923411893,False,False,True,-13.256466474732292,-13.59377309736789,-13.404942701303217,-13.404942701303217,0.1484762265709243,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,405,natural_tdl,0.015907162351465956,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.008111932002066169,False,,conventional_s2,377.22963890249054,5658444.583537358,0.9999999992039293,3.35714285486837,1685494.1324083807,88790624882.49286,2.342424413515487e+18,2.342424413515487e+18,2.34242211237599e+18,4.269081188832087e-19,0.09793950718314301,-10.572941923710905,-6.234373419485536,0.02289836610958391,7.680957149545848e-06,64,295.3399771373459,88790537727.47438,88790537656.79083,5.658444583537358,1.6854941324083808,88790624882.49286,2.342424413515487e+18,2.34242211237599e+18,2.342424413515487e+18,9.823751341536236e-05,295.3399771373459,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-9.825694665820676e-07,False,False,True,-13.256466474732292,-11.034706339033114,-10.564197301219508,-10.564197301219508,-2.692269173512784,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,405,natural_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.4882474200021534,False,,conventional_s2,376.00174215400796,5640026.132310119,0.9999999995771595,3.3571428559347414,1680007.7846969508,88790624871.57532,2.3424244132274673e+18,2.3424244132274673e+18,2.342422366778534e+18,4.269081189357005e-19,0.09793950718916423,-13.023451562954595,-5.4156728192099965,0.03329407212755641,1.9153968494966968e-05,64,278.51668620594813,88790547337.5751,88790547300.03085,5.640026132310119,1.6800077846969508,88790624871.57532,2.342424413227467e+18,2.342422366778534e+18,2.3424244132274673e+18,8.736456646455187e-05,278.51668620594813,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-8.739629550503865e-07,False,False,True,-13.256466474732292,-13.256466473557948,-13.023451562954595,-13.023451562954595,-0.23301491177769762,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,405,natural_tdl,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.009997651999583468,False,,exact_efim,377.22962679983664,5658444.401997549,0.9999999993744244,3.3571428553554985,1685494.0780881243,88790662461.27113,2.3424254048977167e+18,2.3424254048977167e+18,2.34242441143516e+18,4.269079382033365e-19,0.09793948645772373,-10.572939134647719,-6.2343753988898065,0.02288435471433756,7.680805707169356e-06,64,194.05574973078083,88790624859.18239,88790624803.63715,5.658444401997549,1.6854940780881242,88790662461.27113,2.3424254048977167e+18,2.34242441143516e+18,2.3424254048977167e+18,4.241170517510589e-05,194.05574973078083,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.0824411771314978e-09,False,False,True,-13.256466474732292,-11.034698350268213,-10.564193270917093,-10.564193270917093,-2.6922732038151995,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,405,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5362576210027328,False,,exact_efim,376.0017251104574,5640025.876656861,0.9999999996696524,3.357142856199007,1680007.7084126705,88790639152.88521,2.342424789988966e+18,2.342424789988966e+18,2.342424415957654e+18,4.269080502707242e-19,0.0979394993127455,-13.023456306423359,-5.415696007587042,0.03325037120516774,1.9153517620763093e-05,64,119.07065528630935,88790625004.39604,88790624975.06427,5.640025876656861,1.6800077084126706,88790639152.88521,2.342424789988966e+18,2.342424415957654e+18,2.342424789988966e+18,1.596769780914767e-05,119.07065528630935,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,8.482482082023145e-10,False,False,True,-13.256466474732292,-13.256466471633633,-13.023456306423359,-13.023456306423359,-0.23301016830893317,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,405,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5350943220000772,False,,exact_efim,376.0017251104574,5640025.876656861,0.9999999996696524,3.357142856199007,1680007.7084126705,88790639152.88521,2.342424789988966e+18,2.342424789988966e+18,2.342424415957654e+18,4.269080502707242e-19,0.0979394993127455,-13.023456306423359,-5.415696007587042,0.03325037120516774,1.9153517620763093e-05,64,119.07065528630935,88790625004.39604,88790624975.06427,5.640025876656861,1.6800077084126706,88790639152.88521,2.342424789988966e+18,2.342424415957654e+18,2.342424789988966e+18,1.596769780914767e-05,119.07065528630935,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,8.482482082023145e-10,False,False,True,-13.256466474732292,-13.256466471633633,-13.023456306423359,-13.023456306423359,-0.23301016830893317,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,405,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.418543244491103,-0.23301016830893317,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5350943220000772,0.0,249.0,-13.023456306423359,-13.256466471633633,,0.0
uniform,Uniform,ok,ok,1.4345998351927847e-05,False,,none,294.10133481883673,4411520.022282551,1.0,3.357142857142857,1314069.793871398,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,4.411520022282551,1.314069793871398,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,406,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00023770500047248788,False,,none,294.7231912890274,4420847.869335411,0.9999999999994897,3.3571428571413993,1316848.3015047368,71700984739.54582,1.8915751223655324e+18,1.8915751223655324e+18,1.8696975584207964e+18,5.28659944919046e-19,0.10898805706208288,-14.139589205269251,-10.927875913082378,0.016963355869593855,4.633060973248485e-06,64,-28797.198783336687,70871706081.8154,70871706081.77924,4.420847869335411,1.3168483015047368,71700984739.54582,1.8915751223655324e+18,1.8696975584207964e+18,1.8915751223655324e+18,1.156579174998704,28797.198783336687,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.2018109326091638,False,False,True,-13.256466474732292,-14.139589205269251,-14.13800497195868,-14.13800497195868,0.8815384972263871,True,0.25,4,32,-1.5299479166666667e-06,1.0416666666666667e-06,406,natural_tdl,0.017120907960134525,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.007961327999510104,False,,conventional_s2,292.533941284696,4388009.11927044,0.9999999989664976,3.3571428541899935,1307066.547315328,88790624847.63321,2.34242441259584e+18,2.34242441259584e+18,2.3205477884164255e+18,4.2690811905081487e-19,0.09793950720236877,-10.492946795853022,-6.118810529728993,0.02759977233640794,1.0761817590428523e-05,64,-28796.580290146772,87961381902.99165,87961381812.08336,4.38800911927044,1.307066547315328,88790624847.63321,2.3424244125958395e+18,2.3205477884164255e+18,2.34242441259584e+18,0.9339308479615432,28796.580290146772,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.009339309061071333,True,False,True,-13.256466474732292,-10.980107867636434,-10.492946795853022,-10.492946795853022,-2.7635196788792697,False,0.25,4,32,-1.4322916666666667e-06,1.0416666666666667e-06,406,natural_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.5115930879983352,False,,conventional_s2,291.4275365290844,4371413.047936266,0.9999999994986988,3.3571428557105683,1302123.0361110203,88790624858.05887,2.3424244128708833e+18,2.3424244128708833e+18,2.3205713575519616e+18,4.269081190006881e-19,0.09793950719661883,-13.013178850108616,-5.295696038962631,0.03891438546938197,2.2694659999434418e-05,64,-28781.064052077818,87962275254.59991,87962275210.50432,4.371413047936266,1.3021230361110203,88790624858.05887,2.3424244128708833e+18,2.3205713575519616e+18,2.3424244128708833e+18,0.9329246740618857,28781.064052077818,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.009329247205757856,True,False,True,-13.256466474732292,-13.256466463676537,-13.013178850108616,-13.013178850108616,-0.24328762462367592,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,406,natural_tdl,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.009819119000894716,False,,exact_efim,292.4162595461235,4386243.893191853,0.9999999989918331,3.3571428542623805,1306540.7352632845,89060918508.22787,2.34955514819133e+18,2.34955514819133e+18,2.3424244075707146e+18,4.256124827586161e-19,0.09779077449002292,-10.462725176268112,-6.127119291400367,0.025744890074369576,9.025468568300538e-06,64,-16440.61590533392,88790624746.66942,88790624657.15366,4.386243893191852,1.3065407352632845,89060918508.22787,2.34955514819133e+18,2.3424244075707146e+18,2.34955514819133e+18,0.30349322194477363,16440.61590533392,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-2.7322043101280886e-09,False,False,True,-13.256466474732292,-10.92227384671788,-10.455316788610677,-10.455316788610677,-2.801149686121615,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,406,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5266448229995149,False,,exact_efim,291.2712898887178,4369069.348330767,0.9999999994516886,3.3571428555762535,1301424.9128760463,88912933698.84442,2.34565109603731e+18,2.34565109603731e+18,2.3424244095136727e+18,4.2632086318778503e-19,0.09787212110626449,-13.02933030194784,-5.31423549813562,0.034406100071547596,2.0680170988150632e-05,64,-11059.338502331682,88790624779.48723,88790624730.80232,4.3690693483307665,1.3014249128760462,88912933698.84442,2.34565109603731e+18,2.3424244095136727e+18,2.34565109603731e+18,0.1375603783993425,11059.338502331682,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.90273973128755e-09,False,False,True,-13.256466474732292,-13.256466462531723,-13.02933030194784,-13.02933030194784,-0.22713617278445142,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,406,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5420419580004818,False,,exact_efim,291.2712898887178,4369069.348330767,0.9999999994516886,3.3571428555762535,1301424.9128760463,88912933698.84442,2.34565109603731e+18,2.34565109603731e+18,2.3424244095136727e+18,4.2632086318778503e-19,0.09787212110626449,-13.02933030194784,-5.31423549813562,0.034406100071547596,2.0680170988150632e-05,64,-11059.338502331682,88790624779.48723,88790624730.80232,4.3690693483307665,1.3014249128760462,88912933698.84442,2.34565109603731e+18,2.3424244095136727e+18,2.34565109603731e+18,0.1375603783993425,11059.338502331682,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.90273973128755e-09,False,False,True,-13.256466474732292,-13.256466462531723,-13.02933030194784,-13.02933030194784,-0.22713617278445142,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,406,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.3173295640332405,-0.22713617278445142,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5420419580004818,0.0,249.0,-13.02933030194784,-13.256466462531723,,0.0
uniform,Uniform,ok,ok,1.5495999832637608e-05,False,,none,228.11061888080616,3421659.2832120922,1.0,3.357142857142857,1019217.6588291338,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,3.4216592832120925,1.0192176588291337,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,407,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
