method,label,status,solver_status,solve_time_s,solver_inaccurate,error,optimizer_model,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,rate_mbps,ee_mbit_per_j,optimizer_claimed_sensing_metric,optimizer_claimed_known_fim,independently_evaluated_unknown_fim,independently_evaluated_known_fim,fim_mismatch_percent,centroid_magnitude_hz,gamma_unknown_fim,gamma_conventional_s,c_beta,j_max,s_max,fim_fraction,max_range_rmse_m_target,optimizer_claimed_sensing_satisfied,physical_sensing_satisfied,physical_sensing_satisfied_1pct,physical_sensing_satisfied_2pct,relative_unknown_fim_gap,false_sensing_feasibility,material_false_sensing_feasibility_1pct,psl_requirement_applicable,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,dense_psl_db,psl_margin_db,dense_psl_satisfied,psl_tolerance_db,optimization_oversampling,validation_oversampling,worst_delay_s,mainlobe_exclusion_s,sensing_model,min_unknown_fim,gamma_fim_kernel,unknown_fim_representation,s0_epsilon_w,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s,map_role,realization,classification,validation_grid_isl_db,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,cutting_plane_iteration,cutting_plane_num_constraints,cutting_plane_converged,cutting_plane_iterations,cutting_plane_status,cutting_plane_infeasible,cutting_plane_runtime_s,num_added_soc_constraints,num_final_soc_constraints,initial_validation_grid_psl_db,initial_optimization_grid_psl_db,worst_violating_delay_s,num_worst_violating_delays
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4890381510012958,False,,exact_efim,356.1004853979183,5341507.280968775,0.9999999986570535,3.3571428533058674,1591087.2770006948,71926761539.93802,1.8975314391494723e+18,1.8975314391494723e+18,1.8975309678600714e+18,5.270004909369135e-19,0.10881686684820469,-20.596841764700812,-6.228483835639041,0.04596135182420969,4.202110085638868e-05,64.0,-133.6578897050397,71926743772.10033,71926743675.50656,5.341507280968775,1.5910872770006947,71926761539.93802,1.8975314391494723e+18,1.8975309678600714e+18,1.8975314391494723e+18,2.4836974561182785e-05,133.6578897050397,1.6396970897794875e+18,62153437429.82344,26381438.54281344,4.684848827941393e+18,177581250000.0,0.35,0.11706010095802957,True,True,True,True,0.15724482264907744,False,False,True,-21.0,-20.99999989279349,-20.596841764700812,-20.596841764700812,-0.4031582352991876,False,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,unknown_amplitude_exact,1.6396970897794875e+18,62153437429.82344,quad_over_lin,1e-12,-21.0,0.08912509381337455,249.0,1.0416666666666667e-06,sampled_only,3,sampled_feasible_dense_violating,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,infeasible,optimal,0.9620421030012949,False,,exact_efim,356.1004853979183,5341507.280968775,0.9999999986570535,3.3571428533058674,1591087.2770006948,71926761539.93802,1.8975314391494723e+18,1.8975314391494723e+18,1.8975309678600714e+18,5.270004909369135e-19,0.10881686684820469,-20.596841764700812,-6.228483835639041,0.04596135182420969,4.202110085638868e-05,64.0,-133.6578897050397,71926743772.10033,71926743675.50656,5.341507280968775,1.5910872770006947,71926761539.93802,1.8975314391494723e+18,1.8975309678600714e+18,1.8975314391494723e+18,2.4836974561182785e-05,133.6578897050397,1.6396970897794875e+18,62153437429.82344,26381438.54281344,4.684848827941393e+18,177581250000.0,0.35,0.11706010095802957,True,False,False,False,0.15724482264907744,False,False,True,-21.0,-20.99999989279349,-20.596841764700812,-20.596841764700812,-0.4031582352991876,False,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,unknown_amplitude_exact,1.6396970897794875e+18,62153437429.82344,quad_over_lin,1e-12,-21.0,0.08912509381337455,249.0,1.0416666666666667e-06,cutting_plane,3,infeasible,-6.2362020517342245,-0.4031582352991876,249.0,1985.0,1.0,249.0,False,1.0,infeasible,True,0.9620421030012949,2.0,251.0,-20.596841764700812,-20.99999989279349,-1.4973958333333334e-06,1.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5262035640007525,False,,exact_efim,361.57219095238577,5423582.864285787,0.9999999998914091,3.3571428568325974,1615535.3214259215,79913217500.85092,2.108225636257182e+18,2.108225636257182e+18,2.1081819733293614e+18,4.743325300679582e-19,0.10323623610945852,-12.433974746716402,-8.695924614329703,0.01721560714576246,5.17826224344769e-07,64.0,-1286.4922975492912,79911562447.09712,79911562438.41945,5.423582864285787,1.6155353214259216,79913217500.85092,2.108225636257182e+18,2.1081819733293614e+18,2.108225636257182e+18,0.0020710747023293275,1286.4922975492912,2.1081819725736271e+18,79911562409.77301,26381438.54281344,4.684848827941393e+18,177581250000.0,0.45,0.10323730519435335,True,True,True,True,3.584767737471042e-10,False,False,True,0.0,-12.733025678525971,-12.402674318546508,-12.402674318546508,12.402674318546508,True,0.25,4.0,32.0,-1.46484375e-06,1.0416666666666667e-06,unknown_amplitude_exact,2.1081819725736271e+18,79911562409.77301,quad_over_lin,1e-12,0.0,1.0,249.0,1.0416666666666667e-06,sampled_only,3,physically_feasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5386798510007793,False,,exact_efim,361.57219095238577,5423582.864285787,0.9999999998914091,3.3571428568325974,1615535.3214259215,79913217500.85092,2.108225636257182e+18,2.108225636257182e+18,2.1081819733293614e+18,4.743325300679582e-19,0.10323623610945852,-12.433974746716402,-8.695924614329703,0.01721560714576246,5.17826224344769e-07,64.0,-1286.4922975492912,79911562447.09712,79911562438.41945,5.423582864285787,1.6155353214259216,79913217500.85092,2.108225636257182e+18,2.1081819733293614e+18,2.108225636257182e+18,0.0020710747023293275,1286.4922975492912,2.1081819725736271e+18,79911562409.77301,26381438.54281344,4.684848827941393e+18,177581250000.0,0.45,0.10323730519435335,True,True,True,True,3.584767737471042e-10,False,False,True,0.0,-12.733025678525971,-12.402674318546508,-12.402674318546508,12.402674318546508,True,0.25,4.0,32.0,-1.46484375e-06,1.0416666666666667e-06,unknown_amplitude_exact,2.1081819725736271e+18,79911562409.77301,quad_over_lin,1e-12,0.0,1.0,249.0,1.0416666666666667e-06,cutting_plane,3,physically_feasible,-8.695901658239539,12.402674318546508,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5386798510007793,0.0,249.0,-12.402674318546508,-12.733025678525971,,0.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4995663379995676,False,,exact_efim,361.57219090924144,5423582.863638622,0.9999999996535425,3.357142856152979,1615535.3215601973,79913216815.61926,2.108225618179785e+18,2.108225618179785e+18,2.1081819719972152e+18,4.743325341352161e-19,0.10323623655206826,-12.434062399054962,-8.69593162608319,0.01721545370766069,5.178221042118496e-07,64.0,-1286.2455815163073,79911562415.60982,79911562387.92386,5.423582863638622,1.6155353215601973,79913216815.61926,2.108225618179785e+18,2.1081819719972152e+18,2.108225618179785e+18,0.0020702804383627383,1286.2455815163073,2.1081819725736271e+18,79911562409.77301,26381438.54281344,4.684848827941393e+18,177581250000.0,0.45,0.10323730519435335,True,True,True,True,-2.7341657954523144e-10,False,False,True,-6.0,-12.733123921069918,-12.40275786422747,-12.40275786422747,6.402757864227469,True,0.25,4.0,32.0,-1.46484375e-06,1.0416666666666667e-06,unknown_amplitude_exact,2.1081819725736271e+18,79911562409.77301,quad_over_lin,1e-12,-6.0,0.5011872336272722,249.0,1.0416666666666667e-06,sampled_only,3,physically_feasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5116476099974534,False,,exact_efim,361.57219090924144,5423582.863638622,0.9999999996535425,3.357142856152979,1615535.3215601973,79913216815.61926,2.108225618179785e+18,2.108225618179785e+18,2.1081819719972152e+18,4.743325341352161e-19,0.10323623655206826,-12.434062399054962,-8.69593162608319,0.01721545370766069,5.178221042118496e-07,64.0,-1286.2455815163073,79911562415.60982,79911562387.92386,5.423582863638622,1.6155353215601973,79913216815.61926,2.108225618179785e+18,2.1081819719972152e+18,2.108225618179785e+18,0.0020702804383627383,1286.2455815163073,2.1081819725736271e+18,79911562409.77301,26381438.54281344,4.684848827941393e+18,177581250000.0,0.45,0.10323730519435335,True,True,True,True,-2.7341657954523144e-10,False,False,True,-6.0,-12.733123921069918,-12.40275786422747,-12.40275786422747,6.402757864227469,True,0.25,4.0,32.0,-1.46484375e-06,1.0416666666666667e-06,unknown_amplitude_exact,2.1081819725736271e+18,79911562409.77301,quad_over_lin,1e-12,-6.0,0.5011872336272722,249.0,1.0416666666666667e-06,cutting_plane,3,physically_feasible,-8.695908624204163,6.402757864227469,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5116476099974534,0.0,249.0,-12.40275786422747,-12.733123921069918,,0.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.524555717001931,False,,exact_efim,361.57219094152583,5423582.864122887,0.999999999757778,3.3571428564507944,1615535.3215611307,79913217613.41916,2.108225639226894e+18,2.108225639226894e+18,2.10818197241002e+18,4.743325293997986e-19,0.10323623603674763,-12.433971902636822,-8.695924248964113,0.017215644668078987,5.178273042973792e-07,64.0,-1286.5495902394919,79911562422.92775,79911562403.57141,5.423582864122887,1.6155353215611308,79913217613.41916,2.108225639226894e+18,2.10818197241002e+18,2.108225639226894e+18,0.002071259169867464,1286.5495902394919,2.1081819725736271e+18,79911562409.77301,26381438.54281344,4.684848827941393e+18,177581250000.0,0.45,0.10323730519435335,True,True,True,True,-7.760574852097408e-11,False,False,True,-10.0,-12.733022660260254,-12.402671538601508,-12.402671538601508,2.402671538601508,True,0.25,4.0,32.0,-1.46484375e-06,1.0416666666666667e-06,unknown_amplitude_exact,2.1081819725736271e+18,79911562409.77301,quad_over_lin,1e-12,-10.0,0.31622776601683794,249.0,1.0416666666666667e-06,sampled_only,3,physically_feasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.48917271200116375,False,,exact_efim,361.57219094152583,5423582.864122887,0.999999999757778,3.3571428564507944,1615535.3215611307,79913217613.41916,2.108225639226894e+18,2.108225639226894e+18,2.10818197241002e+18,4.743325293997986e-19,0.10323623603674763,-12.433971902636822,-8.695924248964113,0.017215644668078987,5.178273042973792e-07,64.0,-1286.5495902394919,79911562422.92775,79911562403.57141,5.423582864122887,1.6155353215611308,79913217613.41916,2.108225639226894e+18,2.10818197241002e+18,2.108225639226894e+18,0.002071259169867464,1286.5495902394919,2.1081819725736271e+18,79911562409.77301,26381438.54281344,4.684848827941393e+18,177581250000.0,0.45,0.10323730519435335,True,True,True,True,-7.760574852097408e-11,False,False,True,-10.0,-12.733022660260254,-12.402671538601508,-12.402671538601508,2.402671538601508,True,0.25,4.0,32.0,-1.46484375e-06,1.0416666666666667e-06,unknown_amplitude_exact,2.1081819725736271e+18,79911562409.77301,quad_over_lin,1e-12,-10.0,0.31622776601683794,249.0,1.0416666666666667e-06,cutting_plane,3,physically_feasible,-8.695901297195851,2.402671538601508,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.48917271200116375,0.0,249.0,-12.402671538601508,-12.733022660260254,,0.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5260317249994841,False,,exact_efim,361.5647312467546,5423470.968701319,0.9999999997021123,3.3571428562917496,1615501.9910865529,79913176485.18015,2.108224554204784e+18,2.108224554204784e+18,2.1081819713976397e+18,4.743327735205118e-19,0.10323626260260467,-12.671550183597464,-8.707753333082005,0.017645950017765127,5.628771236532329e-07,64.0,-1270.480217848344,79911562389.00136,79911562365.19669,5.423470968701319,1.615501991086553,79913176485.18015,2.108224554204784e+18,2.1081819713976397e+18,2.108224554204784e+18,0.002019842101711509,1270.480217848344,2.1081819725736271e+18,79911562409.77301,26381438.54281344,4.684848827941393e+18,177581250000.0,0.45,0.10323730519435335,True,True,True,True,-5.57820658415164e-10,False,False,True,-13.0,-13.000000104953763,-12.63016911332035,-12.63016911332035,-0.36983088667964914,False,0.25,4.0,32.0,-1.46484375e-06,1.0416666666666667e-06,unknown_amplitude_exact,2.1081819725736271e+18,79911562409.77301,quad_over_lin,1e-12,-13.0,0.22387211385683395,249.0,1.0416666666666667e-06,sampled_only,3,sampled_feasible_dense_violating,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,1.0564039519995276,False,,exact_efim,361.52312080233173,5422846.812034976,0.9999999997028155,3.3571428562937586,1615316.0720785432,79913019266.55322,2.1082204065512402e+18,2.1082204065512402e+18,2.1081819719104136e+18,4.743337067094721e-19,0.10323636415461472,-13.026312105806763,-8.701508606654173,0.01840858129143593,8.03797368744832e-07,64.0,-1207.0136370609973,79911562408.38208,79911562384.6336,5.422846812034976,1.6153160720785433,79913019266.55322,2.1082204065512402e+18,2.1081819719104136e+18,2.1082204065512402e+18,0.001823084564933977,1207.0136370609973,2.1081819725736271e+18,79911562409.77301,26381438.54281344,4.684848827941393e+18,177581250000.0,0.45,0.10323730519435335,True,True,True,True,-3.145902851974215e-10,False,False,True,-13.0,-13.435267877536145,-13.00000003004161,-13.00000003004161,3.00416100884604e-08,True,0.25,4.0,32.0,-1.46484375e-06,1.0416666666666667e-06,unknown_amplitude_exact,2.1081819725736271e+18,79911562409.77301,quad_over_lin,1e-12,-13.0,0.22387211385683395,251.0,1.0416666666666667e-06,cutting_plane,3,physically_feasible,-8.701300627466273,3.00416100884604e-08,249.0,1985.0,2.0,251.0,True,2.0,dense_psl_satisfied,False,1.0564039519995276,2.0,251.0,-12.63016911332035,-13.000000104953763,-1.46484375e-06,1.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5035697309976968,False,,exact_efim,361.1467092719691,5417200.639079536,0.9999999997806662,3.3571428565161896,1613634.2332185209,79912996217.95522,2.1082197984960686e+18,2.1082197984960686e+18,2.1081819715735032e+18,4.743338435173437e-19,0.10323637904238891,-14.267985881175862,-8.479729996156442,0.02077365145044494,2.9753797992086695e-06,64.0,-1197.4331266003237,79911562389.39015,79911562371.86285,5.417200639079536,1.613634233218521,79912996217.95522,2.1082197984960684e+18,2.1081819715735032e+18,2.1082197984960686e+18,0.0017942589568867736,1197.4331266003237,2.1081819725736271e+18,79911562409.77301,26381438.54281344,4.684848827941393e+18,177581250000.0,0.45,0.10323730519435335,True,True,True,True,-4.744011271375537e-10,False,False,True,-15.0,-15.000000004428403,-14.267985881175862,-14.267985881175862,-0.7320141188241376,False,0.25,4.0,32.0,-1.4322916666666667e-06,1.0416666666666667e-06,unknown_amplitude_exact,2.1081819725736271e+18,79911562409.77301,quad_over_lin,1e-12,-15.0,0.1778279410038923,249.0,1.0416666666666667e-06,sampled_only,3,sampled_feasible_dense_violating,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.9697956050003995,False,,exact_efim,360.8044366130007,5412066.54919501,0.9999999995773838,3.3571428559353826,1612104.9301272808,79912602771.42952,2.1082094188107313e+18,2.1082094188107313e+18,2.108181970452383e+18,4.743361788811821e-19,0.10323663318218199,-14.791677758393325,-8.24700581481267,0.022581421776875433,5.030440334104833e-06,64.0,-1020.0206192312256,79911562363.13821,79911562329.3663,5.412066549195011,1.6121049301272807,79912602771.42952,2.1082094188107308e+18,2.108181970452383e+18,2.1082094188107313e+18,0.0013019749415488326,1020.0206192312256,2.1081819725736271e+18,79911562409.77301,26381438.54281344,4.684848827941393e+18,177581250000.0,0.45,0.10323730519435335,True,True,True,True,-1.0061959487351212e-09,False,False,True,-15.0,-15.19086988918042,-14.779639110594033,-14.779639110594033,-0.220360889405967,True,0.25,4.0,32.0,-2.44140625e-06,1.0416666666666667e-06,unknown_amplitude_exact,2.1081819725736271e+18,79911562409.77301,quad_over_lin,1e-12,-15.0,0.1778279410038923,251.0,1.0416666666666667e-06,cutting_plane,3,physically_feasible,-8.246863846322821,-0.220360889405967,249.0,1985.0,2.0,251.0,True,2.0,dense_psl_satisfied,False,0.9697956050003995,2.0,251.0,-14.267985881175862,-15.000000004428403,-1.4322916666666667e-06,1.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4791919670024072,False,,exact_efim,357.3208908528769,5359813.362793154,0.9999999988286642,3.3571428537961836,1596540.1522107988,79911683942.95912,2.108185178793908e+18,2.108185178793908e+18,2.1081819644425275e+18,4.743416328218851e-19,0.10323722669041764,-17.08701574139583,-5.151145947294387,0.04801867181070411,4.0221487045387534e-05,64.0,-349.05787367434704,79911562195.16336,79911562101.56009,5.359813362793154,1.5965401522107987,79911683942.95912,2.1081851787939075e+18,2.1081819644425275e+18,2.108185178793908e+18,0.00015247006822801634,349.05787367434704,2.1081819725736271e+18,79911562409.77301,26381438.54281344,4.684848827941393e+18,177581250000.0,0.45,0.10323730519435335,True,True,True,True,-3.856924949450029e-09,False,False,True,-18.0,-17.999999955653344,-17.08701574139583,-17.08701574139583,-0.912984258604169,False,0.25,4.0,32.0,-1.4322916666666667e-06,1.0416666666666667e-06,unknown_amplitude_exact,2.1081819725736271e+18,79911562409.77301,quad_over_lin,1e-12,-18.0,0.12589254117941673,249.0,1.0416666666666667e-06,sampled_only,3,sampled_feasible_dense_violating,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.9958048349981254,False,,exact_efim,355.47459618080484,5332118.942712072,0.9999999992649125,3.357142855042607,1588290.7498866026,79911717640.78041,2.1081860677909084e+18,2.1081860677909084e+18,2.108181966887345e+18,4.74341432797658e-19,0.1032372049234598,-17.762919939797747,-3.779986007483658,0.05794204646832088,6.543447450706603e-05,64.0,-394.2671030301184,79911562252.97398,79911562194.232,5.332118942712072,1.5882907498866026,79911717640.78041,2.108186067790909e+18,2.108181966887345e+18,2.1081860677909084e+18,0.00019452284720850981,394.2671030301184,2.1081819725736271e+18,79911562409.77301,26381438.54281344,4.684848827941393e+18,177581250000.0,0.45,0.10323730519435335,True,True,True,True,-2.6972445044951686e-09,False,False,True,-18.0,-17.999999980192054,-17.762919939797747,-17.762919939797747,-0.2370800602022527,True,0.25,4.0,32.0,-4.3619791666666665e-06,1.0416666666666667e-06,unknown_amplitude_exact,2.1081819725736271e+18,79911562409.77301,quad_over_lin,1e-12,-18.0,0.12589254117941673,251.0,1.0416666666666667e-06,cutting_plane,3,physically_feasible,-3.780590616038983,-0.2370800602022527,249.0,1985.0,2.0,251.0,True,2.0,dense_psl_satisfied,False,0.9958048349981254,2.0,251.0,-17.08701574139583,-17.999999955653344,-1.4322916666666667e-06,1.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,infeasible,infeasible,0.4483696559982491,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,4.684848827941393e+18,177581250000.0,0.45,0.10323730519435335,False,False,,,,False,,True,-21.0,,,,,False,,,,,,,,,,,,,,,sampled_only,3,infeasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,infeasible,infeasible,0.45328847199925804,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,4.684848827941393e+18,177581250000.0,0.45,0.10323730519435335,False,False,,,,False,,True,-21.0,,,,,False,,,,,,,,,,,,,,,cutting_plane,3,infeasible,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.48574615200050175,False,,exact_efim,358.0470752152052,5370706.128228079,0.9999999995246227,3.3571428557846366,1599784.8048002797,97670193642.92056,2.576680211055397e+18,2.576680211055397e+18,2.576666852144157e+18,3.8809627819138815e-19,0.09338141408666324,-9.03075739398011,-4.136274722847311,0.0296903609895436,2.4001460454598305e-05,64.0,-711.6005835824884,97669687313.96019,97669687267.53024,5.370706128228079,1.5997848048002796,97670193642.92056,2.576680211055397e+18,2.576666852144157e+18,2.576680211055397e+18,0.0005184543732808911,711.6005835824884,2.5766668553677665e+18,97669687389.72256,26381438.54281344,4.684848827941393e+18,177581250000.0,0.55,0.09338165609920326,True,True,True,True,-1.2510772734490334e-09,False,False,True,0.0,-9.183620077771502,-9.03075739398011,-9.03075739398011,9.03075739398011,True,0.25,4.0,32.0,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,2.5766668553677665e+18,97669687389.72256,quad_over_lin,1e-12,0.0,1.0,249.0,1.0416666666666667e-06,sampled_only,3,physically_feasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5150899100008246,False,,exact_efim,358.0470752152052,5370706.128228079,0.9999999995246227,3.3571428557846366,1599784.8048002797,97670193642.92056,2.576680211055397e+18,2.576680211055397e+18,2.576666852144157e+18,3.8809627819138815e-19,0.09338141408666324,-9.03075739398011,-4.136274722847311,0.0296903609895436,2.4001460454598305e-05,64.0,-711.6005835824884,97669687313.96019,97669687267.53024,5.370706128228079,1.5997848048002796,97670193642.92056,2.576680211055397e+18,2.576666852144157e+18,2.576680211055397e+18,0.0005184543732808911,711.6005835824884,2.5766668553677665e+18,97669687389.72256,26381438.54281344,4.684848827941393e+18,177581250000.0,0.55,0.09338165609920326,True,True,True,True,-1.2510772734490334e-09,False,False,True,0.0,-9.183620077771502,-9.03075739398011,-9.03075739398011,9.03075739398011,True,0.25,4.0,32.0,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,2.5766668553677665e+18,97669687389.72256,quad_over_lin,1e-12,0.0,1.0,249.0,1.0416666666666667e-06,cutting_plane,3,physically_feasible,-4.155414452201921,9.03075739398011,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5150899100008246,0.0,249.0,-9.03075739398011,-9.183620077771502,,0.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5369526990034501,False,,exact_efim,358.0470752074803,5370706.128112204,0.9999999995417235,3.3571428558334957,1599784.804742481,97670193600.37473,2.576680209932976e+18,2.576680209932976e+18,2.576666852285106e+18,3.880962783604457e-19,0.09338141410700206,-9.030762394945521,-4.136275314839223,0.029690729099066553,2.4001451470180294e-05,64.0,-711.566934295021,97669687317.63269,97669687272.87297,5.370706128112205,1.5997848047424812,97670193600.37473,2.576680209932976e+18,2.576666852285106e+18,2.576680209932976e+18,0.0005184053425977706,711.566934295021,2.5766668553677665e+18,97669687389.72256,26381438.54281344,4.684848827941393e+18,177581250000.0,0.55,0.09338165609920326,True,True,True,True,-1.1963752107022051e-09,False,False,True,-6.0,-9.183624760373274,-9.030762394945521,-9.030762394945521,3.030762394945521,True,0.25,4.0,32.0,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,2.5766668553677665e+18,97669687389.72256,quad_over_lin,1e-12,-6.0,0.5011872336272722,249.0,1.0416666666666667e-06,sampled_only,3,physically_feasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5497956529980002,False,,exact_efim,358.0470752074803,5370706.128112204,0.9999999995417235,3.3571428558334957,1599784.804742481,97670193600.37473,2.576680209932976e+18,2.576680209932976e+18,2.576666852285106e+18,3.880962783604457e-19,0.09338141410700206,-9.030762394945521,-4.136275314839223,0.029690729099066553,2.4001451470180294e-05,64.0,-711.566934295021,97669687317.63269,97669687272.87297,5.370706128112205,1.5997848047424812,97670193600.37473,2.576680209932976e+18,2.576666852285106e+18,2.576680209932976e+18,0.0005184053425977706,711.566934295021,2.5766668553677665e+18,97669687389.72256,26381438.54281344,4.684848827941393e+18,177581250000.0,0.55,0.09338165609920326,True,True,True,True,-1.1963752107022051e-09,False,False,True,-6.0,-9.183624760373274,-9.030762394945521,-9.030762394945521,3.030762394945521,True,0.25,4.0,32.0,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,2.5766668553677665e+18,97669687389.72256,quad_over_lin,1e-12,-6.0,0.5011872336272722,249.0,1.0416666666666667e-06,cutting_plane,3,physically_feasible,-4.1554150216132495,3.030762394945521,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5497956529980002,0.0,249.0,-9.030762394945521,-9.183624760373274,,0.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.509410653001396,False,,exact_efim,357.75605559301744,5366340.833895261,0.9999999995109249,3.3571428557455,1598484.504378826,97670066576.9509,2.576676858872327e+18,2.576676858872327e+18,2.5766668519448e+18,3.88096783093572e-19,0.09338147482992105,-9.927037352516608,-3.8272792691374944,0.03542681210355771,2.993936500354566e-05,64.0,-615.8871467659569,97669687307.74133,97669687259.97353,5.366340833895261,1.5984845043788258,97670066576.9509,2.576676858872327e+18,2.5766668519448e+18,2.576676858872327e+18,0.00038836563818450616,615.8871467659569,2.5766668553677665e+18,97669687389.72256,26381438.54281344,4.684848827941393e+18,177581250000.0,0.55,0.09338165609920326,True,True,True,True,-1.3284473562692845e-09,False,False,True,-10.0,-10.000000008252705,-9.92056130067224,-9.92056130067224,-0.07943869932775982,True,0.25,4.0,32.0,-1.3346354166666666e-06,1.0416666666666667e-06,unknown_amplitude_exact,2.5766668553677665e+18,97669687389.72256,quad_over_lin,1e-12,-10.0,0.31622776601683794,249.0,1.0416666666666667e-06,sampled_only,3,physically_feasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5259885040031804,False,,exact_efim,357.75605559301744,5366340.833895261,0.9999999995109249,3.3571428557455,1598484.504378826,97670066576.9509,2.576676858872327e+18,2.576676858872327e+18,2.5766668519448e+18,3.88096783093572e-19,0.09338147482992105,-9.927037352516608,-3.8272792691374944,0.03542681210355771,2.993936500354566e-05,64.0,-615.8871467659569,97669687307.74133,97669687259.97353,5.366340833895261,1.5984845043788258,97670066576.9509,2.576676858872327e+18,2.5766668519448e+18,2.576676858872327e+18,0.00038836563818450616,615.8871467659569,2.5766668553677665e+18,97669687389.72256,26381438.54281344,4.684848827941393e+18,177581250000.0,0.55,0.09338165609920326,True,True,True,True,-1.3284473562692845e-09,False,False,True,-10.0,-10.000000008252705,-9.92056130067224,-9.92056130067224,-0.07943869932775982,True,0.25,4.0,32.0,-1.3346354166666666e-06,1.0416666666666667e-06,unknown_amplitude_exact,2.5766668553677665e+18,97669687389.72256,quad_over_lin,1e-12,-10.0,0.31622776601683794,249.0,1.0416666666666667e-06,cutting_plane,3,physically_feasible,-3.842209590625006,-0.07943869932775982,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5259885040031804,0.0,249.0,-9.92056130067224,-10.000000008252705,,0.0
