method,label,status,solver_status,solve_time_s,solver_inaccurate,error,optimizer_model,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,rate_mbps,ee_mbit_per_j,optimizer_claimed_sensing_metric,optimizer_claimed_known_fim,independently_evaluated_unknown_fim,independently_evaluated_known_fim,fim_mismatch_percent,centroid_magnitude_hz,gamma_unknown_fim,gamma_conventional_s,c_beta,j_max,s_max,fim_fraction,max_range_rmse_m_target,optimizer_claimed_sensing_satisfied,physical_sensing_satisfied,physical_sensing_satisfied_1pct,physical_sensing_satisfied_2pct,relative_unknown_fim_gap,false_sensing_feasibility,material_false_sensing_feasibility_1pct,psl_requirement_applicable,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,dense_psl_db,psl_margin_db,dense_psl_satisfied,psl_tolerance_db,optimization_oversampling,validation_oversampling,worst_delay_s,mainlobe_exclusion_s,realization,channel_kind,water_level_w,sensing_model,min_sensing_surrogate,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s,min_unknown_fim,gamma_fim_kernel,unknown_fim_representation,s0_epsilon_w,validation_grid_isl_db,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,cutting_plane_iteration,cutting_plane_num_constraints,cutting_plane_converged,cutting_plane_iterations,cutting_plane_status,cutting_plane_infeasible,cutting_plane_runtime_s,num_added_soc_constraints,num_final_soc_constraints,initial_validation_grid_psl_db,initial_optimization_grid_psl_db,worst_violating_delay_s,num_worst_violating_delays,dinkelbach_iterations,dinkelbach_converged,dinkelbach_q_final_bit_per_j,dinkelbach_final_residual_bps,total_solve_time_s
conventional_s2,Conventional $S_2$,ok,optimal,0.007685830998525489,False,,conventional_s2,244.75806508019622,3671370.9762029434,0.999999996646522,3.3571428475614913,1093599.8683731006,124306874497.71667,3.2793941700107356e+18,3.2793941700107356e+18,3.278600475401235e+18,3.0493437145944746e-19,0.08277399131430639,-5.829622944074835,0.977467505892013,0.062499975991368695,0.00015192739442972255,64.0,5485.010703968112,124276789572.15442,124276789155.39493,3.6713709762029434,1.0935998683731007,124306874497.71667,3.2793941700107356e+18,3.278600475401235e+18,3.2793941700107356e+18,0.0242024766878839,5485.010703968112,3.279394179558975e+18,124306874859.64688,26381438.54281344,4.684848827941393e+18,177581250000.0,0.7,0.08277399119380457,True,False,True,True,-0.0002420276777605223,True,False,True,-13.256466474732292,-5.860389309524296,-5.808033919161366,-5.808033919161366,-7.4484325555709265,False,0.25,4.0,32.0,-1.2695312500000002e-06,1.0416666666666667e-06,2,natural_tdl,,known_amplitude_linear,124306874859.64688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,infeasible,infeasible,0.45779587799916044,False,max_rate_isac: problem is infeasible (solver CLARABEL),conventional_s2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.279394179558975e+18,124306874859.64688,26381438.54281344,4.684848827941393e+18,177581250000.0,0.7,0.08277399119380457,False,False,,,,False,,True,-13.256466474732292,,,,,False,,,,,,2,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.009104269000090426,False,,exact_efim,244.75261450679466,3671289.21760192,0.999999996699053,3.35714284771158,1093575.5146983035,124309413540.8132,3.279461153620144e+18,3.279461153620144e+18,3.279394155412691e+18,3.0492814311769364e-19,0.0827731459728378,-5.828698946357286,0.9795040565723435,0.062499986221202466,0.00015188384629552987,64.0,1593.6111351908833,124306874354.70178,124306873944.37138,3.67128921760192,1.0935755146983035,124309413540.8132,3.279461153620144e+18,3.279394155412691e+18,3.279461153620144e+18,0.002042963899091342,1593.6111351908833,3.279394179558975e+18,124306874859.64688,26381438.54281344,4.684848827941393e+18,177581250000.0,0.7,0.08277399119380457,True,True,True,True,-7.363031922941109e-09,False,False,True,-13.256466474732292,-5.858841572495567,-5.806795208324706,-5.806795208324706,-7.449671266407586,False,0.25,4.0,32.0,-1.2695312500000002e-06,1.0416666666666667e-06,2,natural_tdl,,unknown_amplitude_exact,,,,,,3.279394179558975e+18,124306874859.64688,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,infeasible,infeasible,0.4600108439990436,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.279394179558975e+18,124306874859.64688,26381438.54281344,4.684848827941393e+18,177581250000.0,0.7,0.08277399119380457,False,False,,,,False,,True,-13.256466474732292,,,,,False,,,,,,2,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,infeasible,infeasible,0.46556140299799154,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.279394179558975e+18,124306874859.64688,26381438.54281344,4.684848827941393e+18,177581250000.0,0.7,0.08277399119380457,False,False,,,,False,,True,-13.256466474732292,,,,,False,,,,,,2,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl_ee,Exact EFIM+cutting-plane PSL+EE,infeasible,infeasible,0.4306591259992274,False,dinkelbach_ee_isac[iter 1]: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.279394179558975e+18,124306874859.64688,26381438.54281344,4.684848827941393e+18,177581250000.0,0.7,0.08277399119380457,False,False,,,,False,,True,-13.256466474732292,,,,,False,,,,,,2,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uniform,Uniform,ok,ok,1.4392997400136665e-05,False,,none,259.869383192371,3898040.7478855653,1.0,3.357142857142857,1161118.5206467642,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64.0,0.0,76781250000.0,76781250000.0,3.8980407478855654,1.1611185206467642,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,3.747879062353115e+18,142064999839.59647,26381438.54281344,4.684848827941393e+18,177581250000.0,0.8,0.07742797889576501,False,False,False,False,-0.4595343674607215,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,2,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00021514499894692563,False,,none,259.9113196239446,3898669.7943591694,1.0000000000008595,3.357142857145313,1161305.8961912435,78017575190.28941,2.0582158651419466e+18,2.0582158651419466e+18,2.0573244424260365e+18,4.858576872018398e-19,0.10448290679600973,-12.702474508030088,-9.255846625943038,0.01630245208676762,2.5535874003154977e-07,64.0,5812.896787568817,77983785421.15942,77983785421.22646,3.8986697943591695,1.1613058961912435,78017575190.28941,2.0582158651419466e+18,2.0573244424260365e+18,2.0582158651419466e+18,0.04331045790712852,5812.896787568817,3.747879062353115e+18,142064999839.59647,26381438.54281344,4.684848827941393e+18,177581250000.0,0.8,0.07742797889576501,False,False,False,False,-0.45106968282633425,False,False,True,-13.256466474732292,-12.920430317826145,-12.702474508030088,-12.702474508030088,-0.5539919667022044,False,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,2,natural_tdl,0.01675409217479794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.0077961639981367625,False,,conventional_s2,230.75523372648095,3461328.505897214,0.9999999970201816,3.3571428486290906,1031034.025647931,142064999442.84503,3.747879051886242e+18,3.747879051886242e+18,3.747259138520909e+18,2.668175749953077e-19,0.07742797900388335,-3.9291004935639275,3.164408420086321,0.062499999252508535,0.0002892757645806014,64.0,4847.482656354449,142041501778.06927,142041501354.8114,3.4613285058972143,1.0310340256479311,142064999442.84503,3.747879051886242e+18,3.747259138520909e+18,3.747879051886242e+18,0.016540378084532917,4847.482656354449,3.747879062353115e+18,142064999839.59647,26381438.54281344,4.684848827941393e+18,177581250000.0,0.8,0.07742797889576501,True,False,True,True,-0.0001654065731291541,True,False,True,-13.256466474732292,-4.151189240926447,-3.9260927029496506,-3.9260927029496506,-9.330373771782641,False,0.25,4.0,32.0,-1.2044270833333335e-06,1.0416666666666667e-06,2,natural_tdl,,known_amplitude_linear,142064999839.59647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,infeasible,infeasible,0.4419445710009313,False,max_rate_isac: problem is infeasible (solver CLARABEL),conventional_s2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.747879062353115e+18,142064999839.59647,26381438.54281344,4.684848827941393e+18,177581250000.0,0.8,0.07742797889576501,False,False,,,,False,,True,-13.256466474732292,,,,,False,,,,,,2,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.012963936998858117,False,,exact_efim,230.7479739466159,3461219.6091992385,0.9999999967221073,3.3571428477774496,1031001.588595103,142067240176.7573,3.7479381656702387e+18,3.7479381656702387e+18,3.747879036384302e+18,2.66813366655736e-19,0.07742736839097143,-3.9292715201969974,3.16694495620846,0.06249999909825383,0.00028931445454700435,64.0,1497.1043809428427,142064999320.91104,142064998855.2372,3.4612196091992384,1.031001588595103,142067240176.7573,3.7479381656702387e+18,3.747879036384302e+18,3.7479381656702387e+18,0.0015776483848704583,1497.1043809428427,3.747879062353115e+18,142064999839.59647,26381438.54281344,4.684848827941393e+18,177581250000.0,0.8,0.07742797889576501,True,True,True,True,-6.92893570575765e-09,False,False,True,-13.256466474732292,-4.151031664507039,-3.926431863999898,-3.926431863999898,-9.330034610732394,False,0.25,4.0,32.0,-1.2044270833333335e-06,1.0416666666666667e-06,2,natural_tdl,,unknown_amplitude_exact,,,,,,3.747879062353115e+18,142064999839.59647,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,infeasible,infeasible,0.4492133509993437,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.747879062353115e+18,142064999839.59647,26381438.54281344,4.684848827941393e+18,177581250000.0,0.8,0.07742797889576501,False,False,,,,False,,True,-13.256466474732292,,,,,False,,,,,,2,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,infeasible,infeasible,0.4475806949994876,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.747879062353115e+18,142064999839.59647,26381438.54281344,4.684848827941393e+18,177581250000.0,0.8,0.07742797889576501,False,False,,,,False,,True,-13.256466474732292,,,,,False,,,,,,2,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl_ee,Exact EFIM+cutting-plane PSL+EE,infeasible,infeasible,0.45312470700082486,False,dinkelbach_ee_isac[iter 1]: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.747879062353115e+18,142064999839.59647,26381438.54281344,4.684848827941393e+18,177581250000.0,0.8,0.07742797889576501,False,False,,,,False,,True,-13.256466474732292,,,,,False,,,,,,2,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uniform,Uniform,ok,ok,1.4119999832473695e-05,False,,none,347.42101726288024,5211315.258943204,1.0,3.357142857142857,1552306.672876699,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64.0,0.0,76781250000.0,76781250000.0,5.211315258943204,1.552306672876699,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,7.02727324191209e+17,26637187469.92433,26381438.54281344,4.684848827941393e+18,177581250000.0,0.15,0.17881225783311439,False,True,True,True,1.882483373542819,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,3,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.0002081989987345878,False,,none,347.4424702177313,5211637.053265969,0.9999999999995399,3.3571428571415427,1552402.5265053646,76110071374.4299,2.0078931704536668e+18,2.0078931704536668e+18,2.0070902886441853e+18,4.980344645397933e-19,0.10578410256207656,-13.490989160991688,-9.904978423073524,0.015925500948226198,1.2202020873022858e-07,64.0,5516.664496498951,76079637787.29799,76079637787.26299,5.211637053265969,1.5524025265053645,76110071374.4299,2.0078931704536668e+18,2.0070902886441853e+18,2.0078931704536668e+18,0.03998628120738453,5516.664496498951,7.02727324191209e+17,26637187469.92433,26381438.54281344,4.684848827941393e+18,177581250000.0,0.15,0.17881225783311439,False,True,True,True,1.8561437979577766,False,False,True,-13.256466474732292,-13.672506139577326,-13.490989160991688,-13.490989160991688,0.2345226862593961,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,3,natural_tdl,0.016104124980574303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.008051316999626579,False,,conventional_s2,347.4424700223456,5211637.050335185,0.999999999122676,3.3571428546362174,1552402.526790872,76110178870.88579,2.007896006364811e+18,2.007896006364811e+18,2.0070925725458289e+18,4.980337611261286e-19,0.10578402785840157,-13.490949220271979,-9.904941990137988,0.0159259068400362,1.2208594672870405e-07,64.0,5518.56062355958,76079724426.30318,76079724359.55661,5.2116370503351845,1.5524025267908719,76110178870.88579,2.0078960063648113e+18,2.0070925725458289e+18,2.007896006364811e+18,0.04001371666836064,5518.56062355958,7.02727324191209e+17,26637187469.92433,26381438.54281344,4.684848827941393e+18,177581250000.0,0.15,0.17881225783311439,True,True,True,True,1.8561470480116238,False,False,True,-13.256466474732292,-13.672469242368308,-13.490949220271979,-13.490949220271979,0.23448274553968673,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,3,natural_tdl,,known_amplitude_linear,26637187469.92433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.5034678400006669,False,,conventional_s2,347.4424701760026,5211637.052640039,0.9999999996860236,3.357142856245782,1552402.5267331328,76110024213.09186,2.007891926269726e+18,2.007891926269726e+18,2.0070889019496947e+18,4.980347731452889e-19,0.10578413533646533,-13.49095576611001,-9.904987755406427,0.01592575025945638,1.220389960750916e-07,64.0,5517.154076277795,76079585247.88722,76079585224.00003,5.211637052640039,1.5524025267331327,76110024213.09186,2.0078919262697257e+18,2.0070889019496947e+18,2.007891926269726e+18,0.039993403505690445,5517.154076277795,7.02727324191209e+17,26637187469.92433,26381438.54281344,4.684848827941393e+18,177581250000.0,0.15,0.17881225783311439,True,True,True,True,1.856141824653989,False,False,True,-13.256466474732292,-13.672466457320024,-13.49095576611001,-13.49095576611001,0.23448929137771835,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,3,natural_tdl,,known_amplitude_linear,26637187469.92433,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.008715687003132189,False,,exact_efim,347.44247004923176,5211637.050738476,0.9999999981189264,3.3571428517683612,1552402.528237149,76110079814.19427,2.007893393106792e+18,2.007893393106792e+18,2.0070905175618378e+18,4.980344093132906e-19,0.10578409669693407,-13.490984458361783,-9.904975352875972,0.01592550518657731,1.2201872067211333e-07,64.0,5516.642979612643,76079646607.59843,76079646464.48701,5.211637050738476,1.552402528237149,76110079814.19427,2.007893393106792e+18,2.0070905175618378e+18,2.007893393106792e+18,0.03998596477833075,5516.642979612643,7.02727324191209e+17,26637187469.92433,26381438.54281344,4.684848827941393e+18,177581250000.0,0.15,0.17881225783311439,True,True,True,True,1.8561441237137912,False,False,True,-13.256466474732292,-13.672501560877855,-13.490984458361783,-13.490984458361783,0.23451798362949106,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,3,natural_tdl,,unknown_amplitude_exact,,,,,,7.02727324191209e+17,26637187469.92433,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.45214944599865703,False,,exact_efim,347.44247017244675,5211637.052586701,0.9999999996483413,3.3571428561381182,1552402.5267670306,76110143525.95312,2.0078950739146424e+18,2.0078950739146424e+18,2.007092025135207e+18,4.980339924089634e-19,0.10578405242102054,-13.490946063196404,-9.904953704344766,0.01592615620385059,1.220374282560872e-07,64.0,5517.238099536285,76079703636.47095,76079703609.71686,5.211637052586701,1.5524025267670305,76110143525.95312,2.0078950739146424e+18,2.007092025135207e+18,2.0078950739146424e+18,0.03999455897214171,5517.238099536285,7.02727324191209e+17,26637187469.92433,26381438.54281344,4.684848827941393e+18,177581250000.0,0.15,0.17881225783311439,True,True,True,True,1.8561462690314945,False,False,True,-13.256466474732292,-13.672462502636451,-13.490946063196404,-13.490946063196404,0.23447958846411154,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,3,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,7.02727324191209e+17,26637187469.92433,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.48064096400048584,False,,exact_efim,347.44247017244675,5211637.052586701,0.9999999996483413,3.3571428561381182,1552402.5267670306,76110143525.95312,2.0078950739146424e+18,2.0078950739146424e+18,2.007092025135207e+18,4.980339924089634e-19,0.10578405242102054,-13.490946063196404,-9.904953704344766,0.01592615620385059,1.220374282560872e-07,64.0,5517.238099536285,76079703636.47095,76079703609.71686,5.211637052586701,1.5524025267670305,76110143525.95312,2.0078950739146424e+18,2.007092025135207e+18,2.0078950739146424e+18,0.03999455897214171,5517.238099536285,7.02727324191209e+17,26637187469.92433,26381438.54281344,4.684848827941393e+18,177581250000.0,0.15,0.17881225783311439,True,True,True,True,1.8561462690314945,False,False,True,-13.256466474732292,-13.672462502636451,-13.490946063196404,-13.490946063196404,0.23447958846411154,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,3,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,7.02727324191209e+17,26637187469.92433,quad_over_lin,1e-12,-9.905589379524638,0.23447958846411154,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.48064096400048584,0.0,249.0,-13.490946063196404,-13.672462502636451,,0.0,,,,,
exact_efim_cutting_plane_psl_ee,Exact EFIM+cutting-plane PSL+EE,ok,optimal,0.9053327040019212,False,,exact_efim,234.83958579595463,3522593.7869393197,0.288857711995674,1.3253077485590685,2657944.0064160456,26648084610.00107,7.030148064224357e+17,7.030148064224357e+17,7.02727319638059e+17,1.4224451474768916e-18,0.1787756934515926,-13.220966056835623,-3.468966454009563,0.014322114944177535,3.923918385753236e-06,64.0,6142.111873045443,92215600245.88893,26637187297.33519,3.5225937869393196,2.6579440064160456,26648084610.00107,7.030148064224358e+17,7.02727319638059e+17,7.030148064224357e+17,0.04089341814003781,6142.111873045443,7.02727324191209e+17,26637187469.92433,26381438.54281344,4.684848827941393e+18,177581250000.0,0.15,0.17881225783311439,True,True,True,True,-6.4792556020791764e-09,False,False,True,-13.256466474732292,-13.256466373992676,-13.182544148516795,-13.182544148516795,-0.07392232621549688,True,0.25,4.0,32.0,-1.3346354166666666e-06,1.0416666666666667e-06,3,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,7.02727324191209e+17,26637187469.92433,quad_over_lin,1e-12,-3.472451428473545,-0.07392232621549688,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.9053327040019212,0.0,249.0,-13.182544148516795,-13.256466373992676,,0.0,5.0,True,2657944.005477466,0.0012439065612852573,0.8333980919996975
uniform,Uniform,ok,ok,1.4479999663308263e-05,False,,none,347.42101726288024,5211315.258943204,1.0,3.357142857142857,1552306.672876699,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64.0,0.0,76781250000.0,76781250000.0,5.211315258943204,1.552306672876699,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,1.1712122069853484e+18,44395312449.873886,26381438.54281344,4.684848827941393e+18,177581250000.0,0.25,0.13850737933707974,False,True,True,True,0.7294900241256913,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,3,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00019784200048889033,False,,none,347.4424702177313,5211637.053265969,0.9999999999995399,3.3571428571415427,1552402.5265053646,76110071374.4299,2.0078931704536668e+18,2.0078931704536668e+18,2.0070902886441853e+18,4.980344645397933e-19,0.10578410256207656,-13.490989160991688,-9.904978423073524,0.015925500948226198,1.2202020873022858e-07,64.0,5516.664496498951,76079637787.29799,76079637787.26299,5.211637053265969,1.5524025265053645,76110071374.4299,2.0078931704536668e+18,2.0070902886441853e+18,2.0078931704536668e+18,0.03998628120738453,5516.664496498951,1.1712122069853484e+18,44395312449.873886,26381438.54281344,4.684848827941393e+18,177581250000.0,0.25,0.13850737933707974,False,True,True,True,0.7136862787746658,False,False,True,-13.256466474732292,-13.672506139577326,-13.490989160991688,-13.490989160991688,0.2345226862593961,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,3,natural_tdl,0.016104124980574303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.007378873000561725,False,,conventional_s2,347.44247012028967,5211637.051804345,0.9999999991519533,3.3571428547198665,1552402.5271898133,76109999351.04463,2.007891270373155e+18,2.007891270373155e+18,2.0070883677511857e+18,4.980349358330323e-19,0.10578415261415534,-13.490985321274106,-9.905001423544778,0.015925453585228535,1.220260897170595e-07,64.0,5516.736000500389,76079565039.49025,76079564974.97122,5.211637051804345,1.5524025271898134,76109999351.04463,2.0078912703731546e+18,2.0070883677511857e+18,2.007891270373155e+18,0.03998735558127075,5516.736000500389,1.1712122069853484e+18,44395312449.873886,26381438.54281344,4.684848827941393e+18,177581250000.0,0.25,0.13850737933707974,True,True,True,True,0.7136846386850321,False,False,True,-13.256466474732292,-13.672491948928835,-13.490985321274106,-13.490985321274106,0.23451884654181399,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,3,natural_tdl,,known_amplitude_linear,44395312449.873886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.5025393089999852,False,,conventional_s2,347.4424701863064,5211637.052794596,0.9999999997614875,3.357142856461393,1552402.526679469,76110177123.86617,2.007895960275921e+18,2.007895960275921e+18,2.0070930750117596e+18,4.980337725579079e-19,0.10578402907247554,-13.490959751785097,-9.904943062859834,0.015925487894568803,1.2200947873981542e-07,64.0,5516.676365832124,76079743423.89406,76079743405.7481,5.211637052794596,1.552402526679469,76110177123.86617,2.0078959602759206e+18,2.0070930750117596e+18,2.007895960275921e+18,0.03998639770413947,5516.676365832124,1.1712122069853484e+18,44395312449.873886,26381438.54281344,4.684848827941393e+18,177581250000.0,0.25,0.13850737933707974,True,True,True,True,0.7136886578205447,False,False,True,-13.256466474732292,-13.672478641331825,-13.490959751785097,-13.490959751785097,0.23449327705280432,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,3,natural_tdl,,known_amplitude_linear,44395312449.873886,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.009051191998878494,False,,exact_efim,347.4424700772394,5211637.051158591,0.9999999984391295,3.357142852683227,1552402.5279392393,76110036545.18661,2.0078922516081254e+18,2.0078922516081254e+18,2.007089391065399e+18,4.980346924488093e-19,0.10578412676637332,-13.490989708576723,-9.904988988576047,0.015925492783595348,1.2201897039194406e-07,64.0,5516.591437540241,76079603882.89578,76079603764.14537,5.211637051158591,1.5524025279392393,76110036545.18661,2.0078922516081254e+18,2.007089391065399e+18,2.0078922516081254e+18,0.039985240347602674,5516.591437540241,1.1712122069853484e+18,44395312449.873886,26381438.54281344,4.684848827941393e+18,177581250000.0,0.25,0.13850737933707974,True,True,True,True,0.7136855124073236,False,False,True,-13.256466474732292,-13.67250474943669,-13.490989708576723,-13.490989708576723,0.2345232338444312,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,3,natural_tdl,,unknown_amplitude_exact,,,,,,1.1712122069853484e+18,44395312449.873886,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5284200810019684,False,,exact_efim,347.4424701751837,5211637.052627755,0.9999999997074304,3.357142856306944,1552402.5267011917,76110001691.65746,2.0078913321218877e+18,2.0078913321218877e+18,2.007088601577178e+18,4.980349205169514e-19,0.10578415098756398,-13.491011636506286,-9.905003601348788,0.015925651808912207,1.2200533491910585e-07,64.0,5516.1447967119,76079573860.50664,76079573838.24806,5.211637052627755,1.5524025267011916,76110001691.65746,2.007891332121888e+18,2.007088601577178e+18,2.0078913321218877e+18,0.03997878430309906,5516.1447967119,1.1712122069853484e+18,44395312449.873886,26381438.54281344,4.684848827941393e+18,177581250000.0,0.25,0.13850737933707974,True,True,True,True,0.7136848383294612,False,False,True,-13.256466474732292,-13.672524126628288,-13.491011636506286,-13.491011636506286,0.23454516177399398,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,3,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,1.1712122069853484e+18,44395312449.873886,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,
