method,label,status,solver_status,solve_time_s,solver_inaccurate,error,optimizer_model,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,rate_mbps,ee_mbit_per_j,optimizer_claimed_sensing_metric,optimizer_claimed_known_fim,independently_evaluated_unknown_fim,independently_evaluated_known_fim,fim_mismatch_percent,centroid_magnitude_hz,gamma_unknown_fim,gamma_conventional_s,c_beta,j_max,s_max,fim_fraction,max_range_rmse_m_target,optimizer_claimed_sensing_satisfied,physical_sensing_satisfied,physical_sensing_satisfied_1pct,physical_sensing_satisfied_2pct,relative_unknown_fim_gap,false_sensing_feasibility,material_false_sensing_feasibility_1pct,psl_requirement_applicable,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,dense_psl_db,psl_margin_db,dense_psl_satisfied,psl_tolerance_db,optimization_oversampling,validation_oversampling,worst_delay_s,mainlobe_exclusion_s,realization,channel_kind,water_level_w,sensing_model,min_sensing_surrogate,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s,min_unknown_fim,gamma_fim_kernel,unknown_fim_representation,s0_epsilon_w,validation_grid_isl_db,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,cutting_plane_iteration,cutting_plane_num_constraints,cutting_plane_converged,cutting_plane_iterations,cutting_plane_status,cutting_plane_infeasible,cutting_plane_runtime_s,num_added_soc_constraints,num_final_soc_constraints,initial_validation_grid_psl_db,initial_optimization_grid_psl_db,worst_violating_delay_s,num_worst_violating_delays,dinkelbach_iterations,dinkelbach_converged,dinkelbach_q_final_bit_per_j,dinkelbach_final_residual_bps,total_solve_time_s
exact_efim,Exact EFIM,ok,optimal,0.00846716500018374,False,,exact_efim,324.9423741613057,4874135.612419585,0.9999999989273904,3.3571428540782584,1451870.183748208,88823273565.79523,2.3432857327475323e+18,2.3432857327475323e+18,2.342424416676966e+18,4.2675120068583667e-19,0.09792150576463664,-10.617950672916276,-6.215712590401278,0.023771641464358437,7.948239173582563e-06,64,-5713.892149851403,88790625097.56778,88790625002.33011,4.874135612419585,1.451870183748208,88823273565.79523,2.3432857327475323e+18,2.342424416676966e+18,2.3432857327475323e+18,0.036756766728421805,5713.892149851403,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,1.1553282863085181e-09,False,False,True,-13.256466474732292,-11.07348121419438,-10.607416447602187,-10.607416447602187,-2.649050027130105,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,26,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4795498620005674,False,,exact_efim,323.82603254551583,4857390.4881827375,0.9999999994072911,3.3571428554494034,1446882.2738055643,88805196223.9208,2.3428088264638546e+18,2.3428088264638546e+18,2.3424244093156465e+18,4.2683807091053242e-19,0.09793147179442291,-13.023725828362021,-5.397237149188117,0.03381564801835478,1.9423152280961302e-05,64,-3817.263500647468,88790624775.92307,88790624723.29607,4.857390488182737,1.4468822738055642,88805196223.9208,2.3428088264638546e+18,2.3424244093156465e+18,2.3428088264638546e+18,0.01640838739660856,3817.263500647468,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.987278740879036e-09,False,False,True,-13.256466474732292,-13.256466463167378,-13.023725828362021,-13.023725828362021,-0.2327406463702708,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,26,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.508075177000137,False,,exact_efim,323.82603254551583,4857390.4881827375,0.9999999994072911,3.3571428554494034,1446882.2738055643,88805196223.9208,2.3428088264638546e+18,2.3428088264638546e+18,2.3424244093156465e+18,4.2683807091053242e-19,0.09793147179442291,-13.023725828362021,-5.397237149188117,0.03381564801835478,1.9423152280961302e-05,64,-3817.263500647468,88790624775.92307,88790624723.29607,4.857390488182737,1.4468822738055642,88805196223.9208,2.3428088264638546e+18,2.3424244093156465e+18,2.3428088264638546e+18,0.01640838739660856,3817.263500647468,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.987278740879036e-09,False,False,True,-13.256466474732292,-13.256466463167378,-13.023725828362021,-13.023725828362021,-0.2327406463702708,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,26,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.400112604392521,-0.2327406463702708,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.508075177000137,0.0,249.0,-13.023725828362021,-13.256466463167378,,0.0,,,,,
exact_efim_cutting_plane_psl_ee,Exact EFIM+cutting-plane PSL+EE,ok,optimal,0.8600615460018162,False,,exact_efim,310.06891686855784,4651033.753028368,0.9199562372549321,3.128446392156949,1486691.2102724735,88794033189.75058,2.342514329563942e+18,2.342514329563942e+18,2.342424409793452e+18,4.2689173226366115e-19,0.09793762748962939,-13.025387495743947,-0.7673768438439938,0.06249999988704641,9.871109547112994e-05,64,-1924.8406158131186,96516139731.11462,88790624741.40747,4.651033753028368,1.4866912102724734,88794033189.75058,2.342514329563942e+18,2.342424409793452e+18,2.342514329563942e+18,0.003838600658916547,1924.8406158131186,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.7832996646918728e-09,False,False,True,-13.256466474732292,-13.256466455034438,-13.025387495743947,-13.025387495743947,-0.23107897898834473,True,0.25,4,32,-3.3203125000000002e-06,1.0416666666666667e-06,26,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-0.7710279139413825,-0.23107897898834473,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.8600615460018162,0.0,249.0,-13.025387495743947,-13.256466455034438,,0.0,4.0,True,1486691.2088306467,0.004510677419602871,0.8029232920016511
uniform,Uniform,ok,ok,1.369099845760502e-05,False,,none,266.6970533436647,4000455.800154971,1.0,3.357142857142857,1191625.131961055,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,4.000455800154971,1.1916251319610551,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,27,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00019933599833166227,False,,none,270.6992353396198,4060488.530094297,1.000000000000483,3.357142857144237,1209507.221729719,87023862330.99118,2.2958146758433014e+18,2.2958146758433014e+18,2.2734081446889454e+18,4.355752276183525e-19,0.09892869800410072,-9.29472885392996,-5.015783384289486,0.018892320925123943,3.084674202629663e-05,60,29143.25637046437,86174532939.07455,86174532939.11617,4.060488530094297,1.2095072217297191,87023862330.99118,2.2958146758433014e+18,2.2734081446889454e+18,2.2958146758433014e+18,0.9759729907696306,29143.25637046437,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.029463605685683687,False,False,True,-13.256466474732292,-9.78589869291844,-9.29472885392996,-9.29472885392996,-3.9617376208023316,False,0.25,4,32,-1.4322916666666667e-06,1.0416666666666667e-06,27,natural_tdl,0.019020683286954276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.007552179999038344,False,,conventional_s2,270.67772420608765,4060165.8630913147,0.9999999996866017,3.3571428562474335,1209411.1084774362,88790624999.35385,2.342424416598448e+18,2.342424416598448e+18,2.320329274401773e+18,4.2690811832133737e-19,0.0979395071186919,-9.005583960900175,-4.731776827385269,0.019790702578976933,3.223359142811889e-05,64,28940.04245173134,87953098970.07266,87953098942.50832,4.060165863091314,1.2094111084774362,88790624999.35385,2.342424416598448e+18,2.320329274401773e+18,2.342424416598448e+18,0.9432595579224936,28940.04245173134,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.009432594467998084,True,False,True,-13.256466474732292,-9.448500921917883,-9.005583960900175,-9.005583960900175,-4.250882513832117,False,0.25,4,32,-1.4322916666666667e-06,1.0416666666666667e-06,27,natural_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.4784570720003103,False,,conventional_s2,266.9385672601633,4004078.50890245,0.9999999994881001,3.3571428556802863,1192704.2372139597,88790624856.90265,2.3424244128403804e+18,2.3424244128403804e+18,2.325052171607759e+18,4.2690811900624726e-19,0.09793950719725651,-13.065171691932555,-4.164075497012943,0.04641650435524345,4.1195185361616885e-05,64,25661.302080613506,88132122477.88206,88132122432.76724,4.00407850890245,1.1927042372139598,88790624856.90265,2.3424244128403804e+18,2.325052171607759e+18,2.3424244128403804e+18,0.7416350827541244,25661.302080613506,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.007416351306503749,True,False,True,-13.256466474732292,-13.256466457294156,-13.065171691932555,-13.065171691932555,-0.1912947827997371,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,27,natural_tdl,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.009185357001115335,False,,exact_efim,270.6551739305494,4059827.6089582406,0.9999999992151501,3.357142854900429,1209310.35241235,89496531651.0375,2.3610472495468037e+18,2.3610472495468037e+18,2.342424419358703e+18,4.2354086738075534e-19,0.09755249201905832,-8.895243460835202,-4.604534723178666,0.020007127154501158,3.258738514622625e-05,64,26568.901889408433,88790625173.66983,88790625103.98253,4.059827608958241,1.20931035241235,89496531651.0375,2.3610472495468037e+18,2.342424419358703e+18,2.3610472495468037e+18,0.7887529650952647,26568.901889408433,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,2.3001836763076883e-09,False,False,True,-13.256466474732292,-9.326018685424312,-8.895243460835202,-8.895243460835202,-4.36122301389709,False,0.25,4,32,-1.4322916666666667e-06,1.0416666666666667e-06,27,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4828519269976823,False,,exact_efim,266.7867554941568,4001801.3324123523,0.9999999994426443,3.3571428555504124,1192025.9293691113,88870472147.70209,2.344530899235416e+18,2.344530899235416e+18,2.3424244092707236e+18,4.2652455564825944e-19,0.09789549954508801,-13.031121866062069,-4.167265763174873,0.04073885613093187,3.9272142101981325e-05,64,8935.738702164834,88790624771.08119,88790624721.59323,4.001801332412352,1.1920259293691113,88870472147.70209,2.344530899235416e+18,2.3424244092707236e+18,2.344530899235416e+18,0.08984696961679778,8935.738702164834,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-2.006456683070925e-09,False,False,True,-13.256466474732292,-13.2564664560799,-13.031121866062069,-13.031121866062069,-0.22534460867022332,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,27,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.48971267500019167,False,,exact_efim,266.7867554941568,4001801.3324123523,0.9999999994426443,3.3571428555504124,1192025.9293691113,88870472147.70209,2.344530899235416e+18,2.344530899235416e+18,2.3424244092707236e+18,4.2652455564825944e-19,0.09789549954508801,-13.031121866062069,-4.167265763174873,0.04073885613093187,3.9272142101981325e-05,64,8935.738702164834,88790624771.08119,88790624721.59323,4.001801332412352,1.1920259293691113,88870472147.70209,2.344530899235416e+18,2.3424244092707236e+18,2.344530899235416e+18,0.08984696961679778,8935.738702164834,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-2.006456683070925e-09,False,False,True,-13.256466474732292,-13.2564664560799,-13.031121866062069,-13.031121866062069,-0.22534460867022332,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,27,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-4.170364880460183,-0.22534460867022332,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.48971267500019167,0.0,249.0,-13.031121866062069,-13.2564664560799,,0.0,,,,,
exact_efim_cutting_plane_psl_ee,Exact EFIM+cutting-plane PSL+EE,ok,optimal,0.7998377219992108,False,,exact_efim,254.69462710525352,3820419.406578803,0.9282827035089769,3.152236295739934,1211971.136726609,88814300881.22511,2.343049020420982e+18,2.343049020420982e+18,2.342424412013368e+18,4.2679431428213457e-19,0.09792645202095517,-13.08246370110919,-1.0523036092891975,0.06249999988310498,9.303039392524786e-05,64,5050.269416595799,95650413920.15523,88790624825.55437,3.820419406578803,1.211971136726609,88814300881.22511,2.343049020420982e+18,2.342424412013368e+18,2.343049020420982e+18,0.026657931702245265,5050.269416595799,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-8.355995968647233e-10,False,False,True,-13.256466474732292,-13.2564664656757,-13.08246370110919,-13.08246370110919,-0.17400277362310135,True,0.25,4,32,-3.3203125000000002e-06,1.0416666666666667e-06,27,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-1.0559262986391431,-0.17400277362310135,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.7998377219992108,0.0,249.0,-13.08246370110919,-13.2564664656757,,0.0,4.0,True,1211971.1372487901,-0.0016460386104881763,0.7526099300011992
uniform,Uniform,ok,ok,1.3878001482225955e-05,False,,none,281.0009822621232,4215014.733931848,1.0,3.357142857142857,1255536.3037243802,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,4.215014733931848,1.2555363037243803,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,28,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00022090999846113846,False,,none,281.15194923788465,4217279.23856827,0.999999999999429,3.357142857141226,1256210.837020946,75121912612.32013,1.9818241208005253e+18,1.9818241208005253e+18,1.9752822735107154e+18,5.045856438542419e-19,0.10647757516611789,-13.614554696476775,-10.166472821856047,0.016516589134546678,9.628109182710547e-07,64,15747.113737324658,74873941021.3068,74873941021.26404,4.21727923856827,1.256210837020946,75121912612.32013,1.9818241208005253e+18,1.9752822735107154e+18,1.9818241208005253e+18,0.3300922226724866,15747.113737324658,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.1567359605160665,False,False,True,-13.256466474732292,-13.74143877476393,-13.614554696476775,-13.614554696476775,0.35808822174448274,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,28,natural_tdl,0.01676668654245671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.007628178998857038,False,,conventional_s2,279.6712204726134,4195068.307089201,0.9999999987420988,3.357142853548854,1249594.8162153934,88790624832.64708,2.3424244122004833e+18,2.3424244122004833e+18,2.3358844361039263e+18,4.2690811912286887e-19,0.09793950721063394,-10.527333557698721,-6.219878114021473,0.024627851650837387,8.4361212701962e-06,64,15744.861478174447,88542724281.37003,88542724169.99202,4.195068307089201,1.2495948162153934,88790624832.64708,2.342424412200484e+18,2.3358844361039263e+18,2.3424244122004833e+18,0.2791968894489695,15744.861478174447,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.0027919696480982145,True,False,True,-13.256466474732292,-10.990519273267452,-10.520333832409403,-10.520333832409403,-2.7361326423228896,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,28,natural_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.4937206340000557,False,,conventional_s2,278.5190290133718,4177785.4352005767,0.9999999995718307,3.3571428559195167,1244446.7258323706,88790624864.6154,2.342424413043854e+18,2.342424413043854e+18,2.335674638326254e+18,4.269081189691641e-19,0.09793950719300278,-13.025683037935176,-5.392736148712918,0.035831565537432684,2.0091908776537107e-05,64,15995.410951955138,88534771731.11089,88534771693.20302,4.177785435200577,1.2444467258323706,88790624864.6154,2.342424413043854e+18,2.335674638326254e+18,2.342424413043854e+18,0.28815336281561277,15995.410951955138,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.002881534022692722,True,False,True,-13.256466474732292,-13.256466463984015,-13.025683037935176,-13.025683037935176,-0.23078343679711644,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,28,natural_tdl,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.00927193000097759,False,,exact_efim,279.63784230945134,4194567.63464177,0.9999999987663453,3.3571428536181296,1249445.6797157482,88891902518.20514,2.3450962632377923e+18,2.3450962632377923e+18,2.3424244234320686e+18,4.264217276178399e-19,0.0978836983392069,-10.510239392082104,-6.205814568924892,0.023839957507805643,8.084468899428358e-06,64,10063.660365138161,88790625367.9222,88790625258.38522,4.19456763464177,1.2494456797157483,88891902518.20514,2.3450962632377923e+18,2.3424244234320686e+18,2.3450962632377923e+18,0.11393305458747917,10063.660365138161,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,4.039136480806147e-09,False,False,True,-13.256466474732292,-10.968345228949802,-10.501611903444452,-10.501611903444452,-2.75485457128784,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,28,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4887054110004101,False,,exact_efim,278.4674637672847,4177011.9565092707,0.9999999997163672,3.357142856332478,1244216.3277711875,88834440903.85144,2.3435803431901486e+18,2.3435803431901486e+18,2.342424412765035e+18,4.2669755398219945e-19,0.09791535073672496,-13.027949468542682,-5.385793269607401,0.03357797252582167,1.9625958763450138e-05,64,6619.369291497027,88790624879.23059,88790624854.04666,4.17701195650927,1.2442163277711875,88834440903.85144,2.343580343190149e+18,2.342424412765035e+18,2.3435803431901486e+18,0.049323268496957715,6619.369291497027,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-5.147067665488746e-10,False,False,True,-13.256466474732292,-13.25646646829532,-13.027949468542682,-13.027949468542682,-0.22851700618961068,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,28,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.48974180499862996,False,,exact_efim,278.4674637672847,4177011.9565092707,0.9999999997163672,3.357142856332478,1244216.3277711875,88834440903.85144,2.3435803431901486e+18,2.3435803431901486e+18,2.342424412765035e+18,4.2669755398219945e-19,0.09791535073672496,-13.027949468542682,-5.385793269607401,0.03357797252582167,1.9625958763450138e-05,64,6619.369291497027,88790624879.23059,88790624854.04666,4.17701195650927,1.2442163277711875,88834440903.85144,2.343580343190149e+18,2.342424412765035e+18,2.3435803431901486e+18,0.049323268496957715,6619.369291497027,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-5.147067665488746e-10,False,False,True,-13.256466474732292,-13.25646646829532,-13.027949468542682,-13.027949468542682,-0.22851700618961068,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,28,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.388785445939165,-0.22851700618961068,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.48974180499862996,0.0,249.0,-13.027949468542682,-13.25646646829532,,0.0,,,,,
exact_efim_cutting_plane_psl_ee,Exact EFIM+cutting-plane PSL+EE,ok,optimal,0.8104334150011709,False,,exact_efim,265.8573793816586,3987860.6907248786,0.9232196160787245,3.1377703316534986,1270921.7913420105,88803897652.8815,2.3427745682917883e+18,2.3427745682917883e+18,2.3424244098549125e+18,4.268443125234796e-19,0.0979321878131539,-13.057955484587563,-0.9684473561433162,0.06249999988004432,9.362275111405074e-05,64,3791.6701448937597,96174976351.63531,88790624743.73717,3.9878606907248786,1.2709217913420106,88803897652.8815,2.342774568291788e+18,2.3424244098549125e+18,2.3427745682917883e+18,0.014946313726253681,3791.6701448937597,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.7570616867945126e-09,False,False,True,-13.256466474732292,-13.256466455684365,-13.057955484587563,-13.057955484587563,-0.1985109901447295,True,0.25,4,32,-3.3203125000000002e-06,1.0416666666666667e-06,28,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-0.9720927684105052,-0.1985109901447295,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.8104334150011709,0.0,249.0,-13.057955484587563,-13.256466455684365,,0.0,4.0,True,1270921.7905358719,0.0025294777005910873,0.7641006170051696
uniform,Uniform,ok,ok,1.4866000128677115e-05,False,,none,301.1022312336024,4516533.468504037,1.0,3.357142857142857,1345350.394873543,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,4.516533468504036,1.345350394873543,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,29,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00020616999972844496,False,,none,301.1210610667889,4516815.916001834,0.9999999999995597,3.357142857141599,1345434.5281712632,76284999297.01898,2.012508020692873e+18,2.012508020692873e+18,2.0117590053208008e+18,4.968924296041895e-19,0.1056627470282082,-13.47081408815555,-9.850366001958413,0.015920273425145126,1.0967288949774388e-07,64,-5328.391523603261,76256607540.82376,76256607540.79019,4.516815916001834,1.3454345281712632,76284999297.01898,2.0125080206928727e+18,2.0117590053208008e+18,2.012508020692873e+18,0.037218006803983746,5328.391523603261,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.14116374755904185,False,False,True,-13.256466474732292,-13.661530388170775,-13.47081408815555,-13.47081408815555,0.21434761342325714,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,29,natural_tdl,0.01631980521698737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.007540036000136752,False,,conventional_s2,299.80777108196037,4497116.566229406,0.9999999986605601,3.357142853315886,1339566.6382762222,88790624831.41953,2.342424412168099e+18,2.342424412168099e+18,2.341675400395835e+18,4.2690811912877093e-19,0.09793950721131095,-10.597286651098049,-6.232301337200649,0.02321523959789101,7.798835569728682e-06,64,-5328.378722887643,88762233330.53471,88762233211.64304,4.497116566229406,1.3395666382762221,88790624831.41953,2.342424412168099e+18,2.341675400395835e+18,2.342424412168099e+18,0.031975920690250424,5328.378722887643,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.0003197599762001089,True,False,True,-13.256466474732292,-11.053610448251082,-10.587054696736782,-10.587054696736782,-2.66941177799551,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,29,natural_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
