method,label,status,solver_status,solve_time_s,solver_inaccurate,error,optimizer_model,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,rate_mbps,ee_mbit_per_j,optimizer_claimed_sensing_metric,optimizer_claimed_known_fim,independently_evaluated_unknown_fim,independently_evaluated_known_fim,fim_mismatch_percent,centroid_magnitude_hz,gamma_unknown_fim,gamma_conventional_s,c_beta,j_max,s_max,fim_fraction,max_range_rmse_m_target,optimizer_claimed_sensing_satisfied,physical_sensing_satisfied,physical_sensing_satisfied_1pct,physical_sensing_satisfied_2pct,relative_unknown_fim_gap,false_sensing_feasibility,material_false_sensing_feasibility_1pct,psl_requirement_applicable,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,dense_psl_db,psl_margin_db,dense_psl_satisfied,psl_tolerance_db,optimization_oversampling,validation_oversampling,worst_delay_s,mainlobe_exclusion_s,sensing_model,min_sensing_surrogate,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s,realization,channel_kind,min_unknown_fim,gamma_fim_kernel,unknown_fim_representation,s0_epsilon_w,validation_grid_isl_db,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,cutting_plane_iteration,cutting_plane_num_constraints,cutting_plane_converged,cutting_plane_iterations,cutting_plane_status,cutting_plane_infeasible,cutting_plane_runtime_s,num_added_soc_constraints,num_final_soc_constraints,initial_validation_grid_psl_db,initial_optimization_grid_psl_db,worst_violating_delay_s,num_worst_violating_delays
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.48822606099929544,False,,exact_efim,308.57633632008606,4628645.044801291,0.9999999993993787,3.3571428554267966,1378745.3331987706,88792769807.65419,2.3424809997268096e+18,2.3424809997268096e+18,2.3424244097692534e+18,4.2689780626465036e-19,0.09793832423670282,-13.023655111202881,-5.414298972556271,0.033295195240834394,1.9175435376928295e-05,64,1464.6047812488364,88790624793.81976,88790624740.49022,4.628645044801291,1.3787453331987707,88792769807.65419,2.3424809997268096e+18,2.3424244097692534e+18,2.3424809997268096e+18,0.00241581287373617,1464.6047812488364,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.793630267402327e-09,False,False,True,-13.256466474732292,-13.256466464052748,-13.023655111202881,-13.023655111202881,-0.2328113635294109,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,95,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.4943818459978502,False,,exact_efim,308.57633632008606,4628645.044801291,0.9999999993993787,3.3571428554267966,1378745.3331987706,88792769807.65419,2.3424809997268096e+18,2.3424809997268096e+18,2.3424244097692534e+18,4.2689780626465036e-19,0.09793832423670282,-13.023655111202881,-5.414298972556271,0.033295195240834394,1.9175435376928295e-05,64,1464.6047812488364,88790624793.81976,88790624740.49022,4.628645044801291,1.3787453331987707,88792769807.65419,2.3424809997268096e+18,2.3424244097692534e+18,2.3424809997268096e+18,0.00241581287373617,1464.6047812488364,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.793630267402327e-09,False,False,True,-13.256466474732292,-13.256466464052748,-13.023655111202881,-13.023655111202881,-0.2328113635294109,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,95,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.417152793779765,-0.2328113635294109,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.4943818459978502,0.0,249.0,-13.023655111202881,-13.256466464052748,,0.0
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.48885995499949786,False,,conventional_s2,218.38941585512745,3275841.2378269117,0.9999999994256441,3.3571428555018406,975782.4968509494,88790624839.56113,2.3424244123828864e+18,2.3424244123828864e+18,2.128010019516974e+18,4.269081190896258e-19,0.09793950720682068,-12.664388083662455,-3.4800913428089677,0.06249999958436513,7.03899422461207e-05,64,90152.49091197446,80663153272.92491,80663153226.59555,3.2758412378269117,0.9757824968509493,88790624839.56113,2.3424244123828864e+18,2.128010019516974e+18,2.3424244123828864e+18,9.153524516413071,90152.49091197446,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,False,False,-0.09153524577993273,True,True,True,-13.256466474732292,-13.256466453879248,-12.664388083662455,-12.664388083662455,-0.5920783910698368,False,0.25,4,32,-1.4322916666666667e-06,1.0416666666666667e-06,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,96,natural_tdl,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5250717349990737,False,,exact_efim,217.2795106599557,3259192.6598993354,0.9999999994303727,3.3571428555153506,970823.3459725743,89224657109.17322,2.3538748080292557e+18,2.3538748080292557e+18,2.342424408701814e+18,4.248314296873053e-19,0.09770100402780309,-13.01705146732415,-4.329097788586612,0.04742112884562799,3.6131485740120086e-05,64,20833.444491777926,88790624750.60602,88790624700.02846,3.2591926598993353,0.9708233459725744,89224657109.17322,2.3538748080292557e+18,2.342424408701814e+18,2.3538748080292557e+18,0.486448951676771,20833.444491777926,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-2.2493289058017445e-09,False,False,True,-13.256466474732292,-13.256466454410358,-13.01705146732415,-13.01705146732415,-0.2394150074081427,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,96,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5369980830000713,False,,exact_efim,217.2795106599557,3259192.6598993354,0.9999999994303727,3.3571428555153506,970823.3459725743,89224657109.17322,2.3538748080292557e+18,2.3538748080292557e+18,2.342424408701814e+18,4.248314296873053e-19,0.09770100402780309,-13.01705146732415,-4.329097788586612,0.04742112884562799,3.6131485740120086e-05,64,20833.444491777926,88790624750.60602,88790624700.02846,3.2591926598993353,0.9708233459725744,89224657109.17322,2.3538748080292557e+18,2.342424408701814e+18,2.3538748080292557e+18,0.486448951676771,20833.444491777926,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-2.2493289058017445e-09,False,False,True,-13.256466474732292,-13.256466454410358,-13.01705146732415,-13.01705146732415,-0.2394150074081427,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,96,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-4.3317885360326684,-0.2394150074081427,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5369980830000713,0.0,249.0,-13.01705146732415,-13.256466454410358,,0.0
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.4612955129996408,False,,conventional_s2,441.0611777835279,6615917.666752919,0.99999999958537,3.3571428559582004,1970698.8801537296,88790624877.55444,2.3424244133852047e+18,2.3424244133852047e+18,2.3423962180792873e+18,4.269081189069527e-19,0.09793950718586662,-13.023391522369918,-5.413325509158992,0.03346307690423727,1.918850813337253e-05,64,1033.806286933112,88789556158.9308,88789556122.11598,6.615917666752918,1.9706988801537295,88790624877.55444,2.3424244133852047e+18,2.3423962180792873e+18,2.3424244133852047e+18,0.0012036805011220383,1033.806286933112,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-1.2037054959486401e-05,True,False,True,-13.256466474732292,-13.256466480489733,-13.023391522369918,-13.023391522369918,-0.23307495236237408,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,97,natural_tdl,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5045745800016448,False,,exact_efim,441.0609357345554,6615914.036018332,0.99999999978083,3.3571428565166572,1970697.7983304968,88790821704.41844,2.342429605961021e+18,2.342429605961021e+18,2.34242441458743e+18,4.2690717255929375e-19,0.09793939863220999,-13.023403594922085,-5.41328786669136,0.03333171420620384,1.918669313695838e-05,64,443.6003755206828,88790624942.58556,88790624923.12532,6.6159140360183315,1.9706977983304967,88790821704.41844,2.342429605961021e+18,2.34242441458743e+18,2.342429605961021e+18,0.00022162346214498737,443.6003755206828,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,2.632884033831263e-10,False,False,True,-13.256466474732292,-13.256466475554717,-13.023403594922085,-13.023403594922085,-0.23306287981020724,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,97,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5116438979966915,False,,exact_efim,441.0609357345554,6615914.036018332,0.99999999978083,3.3571428565166572,1970697.7983304968,88790821704.41844,2.342429605961021e+18,2.342429605961021e+18,2.34242441458743e+18,4.2690717255929375e-19,0.09793939863220999,-13.023403594922085,-5.41328786669136,0.03333171420620384,1.918669313695838e-05,64,443.6003755206828,88790624942.58556,88790624923.12532,6.6159140360183315,1.9706977983304967,88790821704.41844,2.342429605961021e+18,2.34242441458743e+18,2.342429605961021e+18,0.00022162346214498737,443.6003755206828,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,2.632884033831263e-10,False,False,True,-13.256466474732292,-13.256466475554717,-13.023403594922085,-13.023403594922085,-0.23306287981020724,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,97,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.416134269423379,-0.23306287981020724,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5116438979966915,0.0,249.0,-13.023403594922085,-13.256466475554717,,0.0
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.48507735500243143,False,,conventional_s2,265.3670832383179,3980506.248574768,0.9999999994768383,3.3571428556481093,1185682.7128693385,88790624854.52768,2.3424244127777254e+18,2.3424244127777254e+18,2.335178005799107e+18,4.2690811901766615e-19,0.09793950719856634,-13.014749800573286,-5.3368849746666704,0.036958382332243876,2.0834446499213793e-05,64,16573.419540163784,88515946665.72525,88515946619.4171,3.980506248574768,1.1856827128693384,88790624854.52768,2.3424244127777254e+18,2.335178005799107e+18,2.3424244127777254e+18,0.3093549972878457,16573.419540163784,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.0030935504805920636,True,False,True,-13.256466474732292,-13.256466459523315,-13.014749800573286,-13.014749800573286,-0.24171667415900622,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,98,natural_tdl,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.47434338300081436,False,,exact_efim,265.31439416494555,3979715.9124741834,0.9999999997127973,3.357142856322278,1185447.2933671726,88832251161.27689,2.343522574630993e+18,2.343522574630993e+18,2.3424244119903713e+18,4.267080722093997e-19,0.09791655755118767,-13.021878563051821,-5.347265167798531,0.0343419055951562,2.0127882428588546e-05,64,6451.847534321392,88790624850.18361,88790624824.68271,3.9797159124741834,1.1854472933671727,88832251161.27689,2.343522574630994e+18,2.3424244119903713e+18,2.343522574630993e+18,0.04685948633520131,6451.847534321392,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-8.454169808805509e-10,False,False,True,-13.256466474732292,-13.256466469963563,-13.021878563051821,-13.021878563051821,-0.234587911680471,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,98,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.48179266099759843,False,,exact_efim,265.31439416494555,3979715.9124741834,0.9999999997127973,3.357142856322278,1185447.2933671726,88832251161.27689,2.343522574630993e+18,2.343522574630993e+18,2.3424244119903713e+18,4.267080722093997e-19,0.09791655755118767,-13.021878563051821,-5.347265167798531,0.0343419055951562,2.0127882428588546e-05,64,6451.847534321392,88790624850.18361,88790624824.68271,3.9797159124741834,1.1854472933671727,88832251161.27689,2.343522574630994e+18,2.3424244119903713e+18,2.343522574630993e+18,0.04685948633520131,6451.847534321392,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-8.454169808805509e-10,False,False,True,-13.256466474732292,-13.256466469963563,-13.021878563051821,-13.021878563051821,-0.234587911680471,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,98,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.350136741298472,-0.234587911680471,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.48179266099759843,0.0,249.0,-13.021878563051821,-13.256466469963563,,0.0
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.4821426450034778,False,,conventional_s2,264.8652205373384,3972978.308060076,0.9999999995703468,3.357142855915277,1183440.3475144643,88790624865.93416,2.3424244130786447e+18,2.3424244130786447e+18,2.273133486944844e+18,4.2690811896282346e-19,0.09793950719227545,-13.166648285276537,-5.0464469549686575,0.03616264538425402,3.2390509096240824e-05,64,51249.41902317881,86164121953.86998,86164121916.84929,3.972978308060076,1.1834403475144644,88790624865.93416,2.3424244130786447e+18,2.273133486944844e+18,2.3424244130786447e+18,2.9580858936972803,51249.41902317881,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,False,False,-0.029580859306531922,True,True,True,-13.256466474732292,-13.256466472084798,-13.1644360895667,-13.1644360895667,-0.09203038516559303,True,0.25,4,32,-1.3346354166666666e-06,1.0416666666666667e-06,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,99,natural_tdl,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.512414077998983,False,,exact_efim,264.4439844798985,3966659.767198478,0.9999999995316656,3.357142855804759,1181558.2289981544,89298380331.56625,2.3558197326899953e+18,2.3558197326899953e+18,2.3424244102201016e+18,4.2448069609220434e-19,0.09766066555766936,-13.13128836246493,-4.791802975471472,0.03557605212466758,2.9672790294904056e-05,64,22533.432366690624,88790624799.16353,88790624757.57983,3.966659767198478,1.1815582289981543,89298380331.56625,2.3558197326899953e+18,2.3424244102201016e+18,2.3558197326899953e+18,0.5686055806399996,22533.432366690624,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.6011594865689951e-09,False,False,True,-13.256466474732292,-13.256466468562556,-13.13128836246493,-13.13128836246493,-0.12517811226736164,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,99,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5191833499993663,False,,exact_efim,264.4439844798985,3966659.767198478,0.9999999995316656,3.357142855804759,1181558.2289981544,89298380331.56625,2.3558197326899953e+18,2.3558197326899953e+18,2.3424244102201016e+18,4.2448069609220434e-19,0.09766066555766936,-13.13128836246493,-4.791802975471472,0.03557605212466758,2.9672790294904056e-05,64,22533.432366690624,88790624799.16353,88790624757.57983,3.966659767198478,1.1815582289981543,89298380331.56625,2.3558197326899953e+18,2.3424244102201016e+18,2.3558197326899953e+18,0.5686055806399996,22533.432366690624,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.6011594865689951e-09,False,False,True,-13.256466474732292,-13.256466468562556,-13.13128836246493,-13.13128836246493,-0.12517811226736164,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,99,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-4.797477101919903,-0.12517811226736164,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5191833499993663,0.0,249.0,-13.13128836246493,-13.256466468562556,,0.0
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.500630149999779,False,,conventional_s2,80.97717524478709,1214657.6286718063,0.999999999752631,3.357142856436089,361812.9107443689,88790624876.85527,2.34242441336676e+18,2.34242441336676e+18,2.3391895384229617e+18,4.2690811891031433e-19,0.09793950718625224,-13.017193752985321,-5.328838594131496,0.033745418708443185,2.0551649683331798e-05,64,11073.362349819956,88668005545.08891,88668005523.1552,1.2146576286718063,0.3618129107443689,88790624876.85527,2.3424244133667594e+18,2.3391895384229617e+18,2.34242441336676e+18,0.1380994377167029,11073.362349819956,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.0013809946346364829,True,False,True,-13.256466474732292,-13.256466464790353,-13.017193752985321,-13.017193752985321,-0.23927272174697123,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,100,natural_tdl,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5124057239991089,False,,exact_efim,80.96306867238954,1214446.030085843,0.9999999997577038,3.3571428564505825,361749.8813767623,88819098382.22865,2.343175585398866e+18,2.343175585398866e+18,2.3424244118571377e+18,4.2677126128803337e-19,0.09792380727109515,-13.023543469114962,-5.329279425585213,0.032574146753086924,2.0331201653686797e-05,64,5336.062462449873,88790624841.14601,88790624819.63239,1.214446030085843,0.3617498813767623,88819098382.22865,2.343175585398866e+18,2.3424244118571377e+18,2.343175585398866e+18,0.0320579279849567,5336.062462449873,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-9.022955137396549e-10,False,False,True,-13.256466474732292,-13.256466465029481,-13.023543469114962,-13.023543469114962,-0.23292300561733015,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,100,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5176478319990565,False,,exact_efim,80.96306867238954,1214446.030085843,0.9999999997577038,3.3571428564505825,361749.8813767623,88819098382.22865,2.343175585398866e+18,2.343175585398866e+18,2.3424244118571377e+18,4.2677126128803337e-19,0.09792380727109515,-13.023543469114962,-5.329279425585213,0.032574146753086924,2.0331201653686797e-05,64,5336.062462449873,88790624841.14601,88790624819.63239,1.214446030085843,0.3617498813767623,88819098382.22865,2.343175585398866e+18,2.3424244118571377e+18,2.343175585398866e+18,0.0320579279849567,5336.062462449873,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-9.022955137396549e-10,False,False,True,-13.256466474732292,-13.256466465029481,-13.023543469114962,-13.023543469114962,-0.23292300561733015,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,100,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.332085998441464,-0.23292300561733015,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5176478319990565,0.0,249.0,-13.023543469114962,-13.256466465029481,,0.0
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.4591545120019873,False,,conventional_s2,456.372952040669,6845594.280610035,0.9999999997107868,3.3571428563165338,2039113.1904708517,88790624885.66693,2.3424244135992243e+18,2.3424244135992243e+18,2.342408310847646e+18,4.2690811886794753e-19,0.09793950718139244,-13.02340749498456,-5.413514053333598,0.03341678681838898,1.918494125755815e-05,64,-781.2693915060012,88790014529.48425,88790014503.80501,6.845594280610035,2.039113190470852,88790624885.66693,2.342424413599224e+18,2.342408310847646e+18,2.3424244135992243e+18,0.0006874395384809668,781.2693915060012,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-6.874553968296135e-06,True,False,True,-13.256466474732292,-13.256466503563331,-13.02340749498456,-13.02340749498456,-0.2330589797477316,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,101,natural_tdl,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4773992289992748,False,,exact_efim,456.3728139775473,6845592.2096632095,0.9999999996263107,3.3571428560751735,2039112.5737396746,88790737019.36511,2.3424273718474906e+18,2.3424273718474906e+18,2.342424412857785e+18,4.269075797262787e-19,0.09793944533753929,-13.023407869894438,-5.413473503289197,0.03333157366766252,1.9184104032844423e-05,64,-334.90566251703115,88790624890.74246,88790624857.56236,6.845592209663209,2.0391125737396747,88790737019.36511,2.3424273718474906e+18,2.342424412857785e+18,2.3424273718474906e+18,0.0001263215133707314,334.90566251703115,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-4.751111136659807e-10,False,False,True,-13.256466474732292,-13.256466479326738,-13.023407869894438,-13.023407869894438,-0.23305860483785423,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,101,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.4941303230007179,False,,exact_efim,456.3728139775473,6845592.2096632095,0.9999999996263107,3.3571428560751735,2039112.5737396746,88790737019.36511,2.3424273718474906e+18,2.3424273718474906e+18,2.342424412857785e+18,4.269075797262787e-19,0.09793944533753929,-13.023407869894438,-5.413473503289197,0.03333157366766252,1.9184104032844423e-05,64,-334.90566251703115,88790624890.74246,88790624857.56236,6.845592209663209,2.0391125737396747,88790737019.36511,2.3424273718474906e+18,2.342424412857785e+18,2.3424273718474906e+18,0.0001263215133707314,334.90566251703115,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-4.751111136659807e-10,False,False,True,-13.256466474732292,-13.256466479326738,-13.023407869894438,-13.023407869894438,-0.23305860483785423,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,101,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.416319910966845,-0.23305860483785423,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.4941303230007179,0.0,249.0,-13.023407869894438,-13.256466479326738,,0.0
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.5009857160002866,False,,conventional_s2,330.5866345280342,4958799.517920513,0.999999999615425,3.3571428560440717,1477089.2185874307,88790624871.3692,2.342424413222029e+18,2.342424413222029e+18,2.342424403557516e+18,4.2690811893669163e-19,0.09793950718927792,-13.023420048402329,-5.414416972022806,0.03329431310210214,1.917102969991345e-05,64,-19.13994803961325,88790624539.17824,88790624505.03159,4.958799517920513,1.4770892185874307,88790624871.3692,2.342424413222029e+18,2.342424403557516e+18,2.342424413222029e+18,4.1258590755149976e-07,19.13994803961325,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-4.4454714806990854e-09,False,False,True,-13.256466474732292,-13.256466469660005,-13.023420048402329,-13.023420048402329,-0.2330464263299632,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,102,natural_tdl,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5065428579982836,False,,exact_efim,330.58663448276883,4958799.517241532,0.9999999994193169,3.357142855483763,1477089.2186317078,88790624805.96497,2.342424411496571e+18,2.342424411496571e+18,2.3424244097803126e+18,4.269081192511573e-19,0.09793950722534964,-13.023419551430669,-5.414420270165268,0.033291894811945964,1.9170981276606196e-05,64,-8.06570007977797,88790624792.46866,88790624740.90945,4.958799517241532,1.4770892186317077,88790624805.96497,2.3424244114965714e+18,2.3424244097803126e+18,2.342424411496571e+18,7.32684604709821e-08,8.06570007977797,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.7889090051348914e-09,False,False,True,-13.256466474732292,-13.25646646640044,-13.023419551430669,-13.023419551430669,-0.23304692330162347,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,102,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
