realization,method,label,status,solver_status,solver_name,solve_time_s,error,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,meets_requirements,max_violation,violated_constraints,slack_power_nonnegative,slack_peak_power,slack_total_power,slack_min_rate,slack_min_sensing,water_level_w,solver_inaccurate,dinkelbach_iterations,dinkelbach_converged,dinkelbach_q_final_bit_per_j,dinkelbach_final_residual_bps,dinkelbach_enforces_min_rate,min_rate_se,gamma_s,water_filling_capacity_se,mean_channel_gain
59,dinkelbach_ee_isac,Dinkelbach EE-ISAC,ok,optimal,CLARABEL,0.015956287999415508,,274.5075024057711,4117612.5360865667,0.7281351444765718,2.5803861270759194,1595735.0308469627,106548749949.06393,2.810909298594826e+18,2.810909298594826e+18,2.8106137839487903e+18,3.5575676543526326e-19,0.0894061288874541,-4.119625719304983,4.46008416093783,0.06249999968440647,0.0002176201598575123,64,False,50.936065673828125,min_rate,1.1498740795060322e-11,3.1559353047549976e-10,0.2718648555234282,-25.830501506880864,-50.936065673828125,,False,5.0,True,1595735.0305734319,0.0007058149203658104,False,300.33800391265197,106548750000.0,333.70889323627995,1.0554963319115391e-12
59,dinkelbach_ee_rmin_isac,Dinkelbach EE-ISAC (+R_min),ok,optimal,CLARABEL,0.011031478999939281,,300.3380042886622,4505070.064329933,0.8324797292195825,2.87851351205595,1565068.2359007692,106548749949.36908,2.810909298602877e+18,2.810909298602877e+18,2.810780961363234e+18,3.5575676543424435e-19,0.08940612888732606,-5.766706035185392,1.949467218833578,0.06121287599614719,0.00014083674836976056,64,True,50.63092041015625,,1.8051795189638937e-11,0.0012871240038528076,0.16752027078041754,3.76010234504065e-07,-50.63092041015625,,False,3.0,True,1565068.2352919935,0.0017523691058158875,True,300.33800391265197,106548750000.0,333.70889323627995,1.0554963319115391e-12
60,uniform,Uniform,ok,closed_form,numpy,1.6159997358045075e-06,,327.56188198965606,4913428.229844841,1.0,3.357142857142857,1463574.3663367613,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,False,29767500000.0,min_sensing,0.015625,0.046875,0.0,32.08444294074337,-29767500000.0,,,,,,,,295.4774390489127,106548750000.0,328.30826560990295,1.0689988525833732e-12
60,water_filling,Water-filling (comm. only),ok,closed_form,numpy,0.00015044500014482765,,328.30826560990295,4924623.984148544,0.9999999999999578,3.357142857142737,1466909.271874087,76743088156.23207,2.0245930637793498e+18,2.0245930637793498e+18,2.0244010367380713e+18,4.939264180493039e-19,0.10534691810118821,-13.38577382839876,-8.727141341954383,0.016772544466851617,6.055090485722787e-06,63,False,29805661843.76793,min_sensing,0.0,0.04572745553314839,4.218847493575595e-14,32.83082656099026,-29805661843.76793,0.01683951826919447,,,,,,,295.4774390489127,106548750000.0,328.30826560990295,1.0689988525833732e-12
60,edge_weighted,Edge-weighted (∝ w_k),ok,closed_form,numpy,2.634800011946936e-05,,271.67165328759637,4075074.7993139457,1.0,3.357142857142857,1213852.0678807497,138161250000.0,3.644892525873283e+18,3.644892525873283e+18,3.644892525873283e+18,2.7435651199630616e-19,0.07851422418531084,-2.549921626385729,1.7017770590097698,0.045432692307692306,0.0001951694139194139,64,False,23.805785761316315,min_rate,1.1446886446886447e-05,0.017067307692307694,0.0,-23.805785761316315,31612500000.0,,,,,,,,295.4774390489127,106548750000.0,328.30826560990295,1.0689988525833732e-12
60,sensing_optimal,Sensing-optimal (max S),ok,closed_form,numpy,2.0220000351400813e-05,,108.43957148302083,1626593.5722453124,1.0,3.357142857142857,484517.23428583774,177581250000.0,4.684848833230989e+18,4.684848833230989e+18,4.684848833230989e+18,2.1345405915911532e-19,0.0692536896294432,-0.2904600964737499,5.960647967914347,0.0625,0.000732421875,16,False,187.03786756589187,min_rate,0.0,0.0,0.0,-187.03786756589187,71032500000.0,,,,,,,,295.4774390489127,106548750000.0,328.30826560990295,1.0689988525833732e-12
60,min_power_isac,Min-power ISAC,ok,optimal,CLARABEL,0.00555802600001698,,295.47744251679325,4432161.637751899,0.8370454820742381,2.8915585202121092,1532793.338530385,106548750036.07138,2.810909300890208e+18,2.810909300890208e+18,2.810870234359893e+18,3.557567651447531e-19,0.08940612885094967,-5.763407628796646,1.8341737711715835,0.06144215364579131,0.00013785252576832698,64,True,0.0,,3.331371354954026e-10,0.0010578463542086913,0.16295451792576188,3.467880560492631e-06,36.071380615234375,,False,,,,,,295.4774390489127,106548750000.0,328.30826560990295,1.0689988525833732e-12
60,max_rate_isac,Max-rate ISAC,ok,optimal,CLARABEL,0.005283257000428421,,321.70061583789425,4825509.237568414,0.9999999991670333,3.3571428547629525,1437385.7313585014,106548749940.07693,2.810909298357737e+18,2.810909298357737e+18,2.810815547293244e+18,3.5575676546526998e-19,0.08940612889122462,-7.907981107391022,-2.0626458891282065,0.039888845616122125,5.7054890416129155e-05,64,True,59.923065185546875,,3.0037480995933445e-10,0.022611154383877875,8.329666956186088e-10,26.22317678898156,-59.923065185546875,,False,,,,,,295.4774390489127,106548750000.0,328.30826560990295,1.0689988525833732e-12
60,dinkelbach_ee_isac,Dinkelbach EE-ISAC,ok,optimal,CLARABEL,0.01666047599974263,,269.7949429154903,4046924.1437323545,0.731245426972027,2.5892726484915056,1562957.9009727181,106548749947.4454,2.8109092985521275e+18,2.8109092985521275e+18,2.810909289674544e+18,3.5575676544066733e-19,0.08940612888813315,-4.11789249922984,4.392317758420895,0.06249999968024676,0.00021557764100058375,64,False,52.554595947265625,min_rate,1.944181861413089e-11,3.1975323777633236e-10,0.268754573027973,-25.682496133422376,-52.554595947265625,,False,5.0,True,1562957.900956513,4.195980727672577e-05,False,295.4774390489127,106548750000.0,328.30826560990295,1.0689988525833732e-12
60,dinkelbach_ee_rmin_isac,Dinkelbach EE-ISAC (+R_min),ok,optimal,CLARABEL,0.01136315099984131,,295.4774395135891,4432161.592703837,0.8370454656173855,2.89155847319253,1532793.347875946,106548749936.70515,2.810909298268784e+18,2.810909298268784e+18,2.8108703169675494e+18,3.557567654765281e-19,0.08940612889263928,-5.763352037284593,1.834043735596049,0.061438656030003445,0.00013784700862764062,64,True,63.29484558105469,,4.9366091944704914e-11,0.0010613439699965546,0.16295453438261454,4.646764182325569e-07,-63.29484558105469,,False,3.0,True,1532793.3482280762,-0.0010182047262787819,True,295.4774390489127,106548750000.0,328.30826560990295,1.0689988525833732e-12
61,uniform,Uniform,ok,closed_form,numpy,1.6760000107751694e-06,,321.4709669164838,4822064.503747257,1.0,3.357142857142857,1436359.6394140767,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,False,29767500000.0,min_sensing,0.015625,0.046875,0.0,31.038424120691445,-29767500000.0,,,,,,,,290.43254279579236,106548750000.0,322.70282532865815,9.765142133884443e-13
61,water_filling,Water-filling (comm. only),ok,closed_form,numpy,0.00014297000006990856,,322.70282532865815,4840542.379929872,1.0000000000003437,3.3571428571438395,1441863.6876382635,77691103956.19363,2.0496030843436524e+18,2.0496030843436524e+18,2.0495989865881088e+18,4.878993438479488e-19,0.10470220412981275,-13.286294480253895,-8.004299375704049,0.016875089310524064,9.691836292569611e-06,63,False,28857646043.806366,min_sensing,0.0,0.04562491068947594,-3.4372504842394846e-13,32.27028253286579,-28857646043.806366,0.016933555893275887,,,,,,,290.43254279579236,106548750000.0,322.70282532865815,9.765142133884443e-13
61,edge_weighted,Edge-weighted (∝ w_k),ok,closed_form,numpy,2.6331000299251173e-05,,267.67090681182174,4015063.602177326,1.0,3.357142857142857,1195976.392137927,138161250000.0,3.644892525873283e+18,3.644892525873283e+18,3.644892525873283e+18,2.7435651199630616e-19,0.07851422418531084,-2.549921626385729,1.7017770590097698,0.045432692307692306,0.0001951694139194139,64,False,22.76163598397062,min_rate,1.1446886446886447e-05,0.017067307692307694,0.0,-22.76163598397062,31612500000.0,,,,,,,,290.43254279579236,106548750000.0,322.70282532865815,9.765142133884443e-13
61,sensing_optimal,Sensing-optimal (max S),ok,closed_form,numpy,1.9839999822579557e-05,,118.50796214261803,1777619.4321392705,1.0,3.357142857142857,529503.6606372294,177581250000.0,4.684848833230989e+18,4.684848833230989e+18,4.684848833230989e+18,2.1345405915911532e-19,0.0692536896294432,-0.2904600964737499,5.960647967914347,0.0625,0.000732421875,16,False,171.92458065317433,min_rate,0.0,0.0,0.0,-171.92458065317433,71032500000.0,,,,,,,,290.43254279579236,106548750000.0,322.70282532865815,9.765142133884443e-13
61,min_power_isac,Min-power ISAC,ok,optimal,CLARABEL,0.006034116999671824,,290.4325452363161,4356488.178544742,0.8358841140099116,2.8882403257426046,1508353.768111257,106548750027.93906,2.810909300675666e+18,2.810909300675666e+18,2.810909033721024e+18,3.557567651719062e-19,0.08940612885436162,-5.740622218263804,1.8234683943926309,0.05985414074739291,0.0001369182870998331,64,True,0.0,,1.8469246521912695e-10,0.0026458592526070884,0.16411588599008842,2.4405237581959227e-06,27.939056396484375,,False,,,,,,290.43254279579236,106548750000.0,322.70282532865815,9.765142133884443e-13
61,max_rate_isac,Max-rate ISAC,ok,optimal,CLARABEL,0.0051481909999893105,,316.5106234251481,4747659.351377221,0.9999999991906543,3.357142854830441,1414196.4035120008,106548749941.03227,2.81090929838294e+18,2.81090929838294e+18,2.8108910139795994e+18,3.557567654620802e-19,0.08940612889082382,-7.942743656851893,-1.958289186224219,0.038842115152160475,5.983895112472873e-05,64,True,58.96772766113281,,1.465405195322018e-10,0.023657884847839525,8.093457015689864e-10,26.078080629355725,-58.96772766113281,,False,,,,,,290.43254279579236,106548750000.0,322.70282532865815,9.765142133884443e-13
61,dinkelbach_ee_isac,Dinkelbach EE-ISAC,ok,optimal,CLARABEL,0.01455139900008362,,265.4663978639636,3981995.9679594543,0.7317545942721108,2.590727412206031,1537018.5026794246,106548749952.23909,2.8109092986785915e+18,2.8109092986785915e+18,2.8108856986383247e+18,3.557567654246617e-19,0.08940612888612194,-4.102622177637318,4.278598228665906,0.06249999966151688,0.0002094300574373762,64,False,47.76091003417969,min_rate,1.0436752770137566e-11,3.38483116535393e-10,0.26824540572788924,-24.96614493182875,-47.76091003417969,,False,5.0,True,1537018.5026912016,-3.0510593205690384e-05,False,290.43254279579236,106548750000.0,322.70282532865815,9.765142133884443e-13
61,dinkelbach_ee_rmin_isac,Dinkelbach EE-ISAC (+R_min),ok,optimal,CLARABEL,0.011882210999829113,,290.43254329770974,4356488.149465647,0.8358841029942654,2.88824029426933,1508353.7744797496,106548749923.23622,2.8109092979134546e+18,2.8109092979134546e+18,2.810909011599359e+18,3.557567655214996e-19,0.08940612889829024,-5.740647784443055,1.8234506099022016,0.05985002229148666,0.00013691747476929285,64,True,76.76377868652344,,2.818980421283979e-11,0.002649977708513343,0.1641158970057346,5.019173840992153e-07,-76.76377868652344,,False,3.0,True,1508353.7747336535,-0.0007333355024456978,True,290.43254279579236,106548750000.0,322.70282532865815,9.765142133884443e-13
62,uniform,Uniform,ok,closed_form,numpy,1.8720002117333934e-06,,322.33279541104133,4834991.93116562,1.0,3.357142857142857,1440210.3624748655,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,False,29767500000.0,min_sensing,0.015625,0.046875,0.0,31.50211583372902,-29767500000.0,,,,,,,,290.8306795773123,106548750000.0,323.145199530347,1.028544549413446e-12
62,water_filling,Water-filling (comm. only),ok,closed_form,numpy,0.00014466999982687412,,323.145199530347,4847177.992955205,1.00000000000057,3.3571428571444857,1443840.253219999,74502285470.45657,1.9654774654379932e+18,1.9654774654379932e+18,1.965298779310114e+18,5.087822259906484e-19,0.1069194393525262,-14.392036862291711,-9.32666949218006,0.016877477125980533,6.533418356183897e-06,64,False,32046464529.543427,min_sensing,0.003997872190488427,0.04562252287401947,-5.699885008425554e-13,32.314519953034676,-32046464529.543427,0.016928015910440006,,,,,,,290.8306795773123,106548750000.0,323.145199530347,1.028544549413446e-12
62,edge_weighted,Edge-weighted (∝ w_k),ok,closed_form,numpy,2.6058000003104098e-05,,263.3785760851443,3950678.641277164,1.0,3.357142857142857,1176797.8931463894,138161250000.0,3.644892525873283e+18,3.644892525873283e+18,3.644892525873283e+18,2.7435651199630616e-19,0.07851422418531084,-2.549921626385729,1.7017770590097698,0.045432692307692306,0.0001951694139194139,64,False,27.45210349216802,min_rate,1.1446886446886447e-05,0.017067307692307694,0.0,-27.45210349216802,31612500000.0,,,,,,,,290.8306795773123,106548750000.0,323.145199530347,1.028544549413446e-12
62,sensing_optimal,Sensing-optimal (max S),ok,closed_form,numpy,2.0613999822671758e-05,,107.99199029435087,1619879.854415263,1.0,3.357142857142857,482517.4034428443,177581250000.0,4.684848833230989e+18,4.684848833230989e+18,4.684848833230989e+18,2.1345405915911532e-19,0.0692536896294432,-0.2904600964737499,5.960647967914347,0.0625,0.000732421875,16,False,182.83868928296144,min_rate,0.0,0.0,0.0,-182.83868928296144,71032500000.0,,,,,,,,290.8306795773123,106548750000.0,323.145199530347,1.028544549413446e-12
62,min_power_isac,Min-power ISAC,ok,optimal,CLARABEL,0.005172470999696088,,290.83068280965097,4362460.242144764,0.8448418108685313,2.913833745338661,1497154.821932964,106548750032.01059,2.810909300783079e+18,2.810909300783079e+18,2.8107549392757217e+18,3.557567651583117e-19,0.0894061288526534,-6.138699063530205,1.9150897387772106,0.062499901328094125,0.00014432525879274927,64,True,0.0,,0.000504844688105614,9.867190587514729e-08,0.15515818913146873,3.2323386562893575e-06,32.010589599609375,,False,,,,,,290.8306795773123,106548750000.0,323.145199530347,1.028544549413446e-12
62,max_rate_isac,Max-rate ISAC,ok,optimal,CLARABEL,0.005113982000239048,,315.7183107215767,4735774.660823651,0.9999999993373462,3.3571428552495606,1410656.282743025,106548749949.0582,2.810909298594675e+18,2.810909298594675e+18,2.8107311192600033e+18,3.557567654352824e-19,0.0894061288874565,-8.191426401603136,-1.8654920138701767,0.041998048043450954,6.246823199339666e-05,64,True,50.941802978515625,,0.004682006057220015,0.020501951956549046,6.626538207044064e-10,24.88763114426439,-50.941802978515625,,False,,,,,,290.8306795773123,106548750000.0,323.145199530347,1.028544549413446e-12
62,dinkelbach_ee_isac,Dinkelbach EE-ISAC,ok,optimal,CLARABEL,0.016034791999572917,,265.12223771643653,3976833.565746548,0.7366531595137848,2.604723312896528,1526777.7372193108,106548749987.66605,2.810909299613206e+18,2.810909299613206e+18,2.810850754128385e+18,3.557567653063742e-19,0.08940612887125837,-4.364272818050374,4.40866037345563,0.06249999993180808,0.0002188552392714547,64,False,25.70844186087578,min_rate,3.3917601140514116e-11,6.819191739060315e-11,0.26334684048621515,-25.70844186087578,-12.333953857421875,,False,5.0,True,1526777.7374165175,-0.0005136686377227306,False,290.8306795773123,106548750000.0,323.145199530347,1.028544549413446e-12
62,dinkelbach_ee_rmin_isac,Dinkelbach EE-ISAC (+R_min),ok,optimal,CLARABEL,0.010706246000154351,,290.83067975409693,4362460.196311454,0.844841794257448,2.913833697878423,1497154.830588919,106548749973.50407,2.810909299239593e+18,2.810909299239593e+18,2.8107548141133727e+18,3.5575676535365974e-19,0.08940612887720009,-6.138696705345799,1.9151011575417964,0.062499991260388243,0.00014432580177859138,64,True,26.495925903320312,,0.0005048264279197331,8.739611756514165e-09,0.155158205742552,1.7678462427284103e-07,-26.495925903320312,,False,3.0,True,1497154.8298843596,0.0020529692992568016,True,290.8306795773123,106548750000.0,323.145199530347,1.028544549413446e-12
63,uniform,Uniform,ok,closed_form,numpy,1.5680002434237394e-06,,307.1274408477673,4606911.612716509,1.0,3.357142857142857,1372271.5442134282,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,False,29767500000.0,min_sensing,0.015625,0.046875,0.0,28.554749151024453,-29767500000.0,,,,,,,,278.5726916967428,106548750000.0,309.5252129963809,8.658777071577333e-13
63,water_filling,Water-filling (comm. only),ok,closed_form,numpy,0.000141299999995681,,309.5252129963809,4642878.1949457135,1.0000000000005098,3.357142857144314,1382984.9942385487,73242818259.83997,1.932250908624422e+18,1.932250908624422e+18,1.931913285782505e+18,5.175311319749382e-19,0.10783480247814282,-13.966123536418277,-8.404730204476603,0.017369153986612228,1.4581169469542323e-05,63,False,33305931740.160034,min_sensing,0.0,0.04513084601338777,-5.098144129078719e-13,30.95252129963808,-33305931740.160034,0.017423270842766934,,,,,,,278.5726916967428,106548750000.0,309.5252129963809,8.658777071577333e-13
63,edge_weighted,Edge-weighted (∝ w_k),ok,closed_form,numpy,2.6298999728169292e-05,,250.82398920199893,3762359.838029984,1.0,3.357142857142857,1120702.9304770164,138161250000.0,3.644892525873283e+18,3.644892525873283e+18,3.644892525873283e+18,2.7435651199630616e-19,0.07851422418531084,-2.549921626385729,1.7017770590097698,0.045432692307692306,0.0001951694139194139,64,False,27.748702494743895,min_rate,1.1446886446886447e-05,0.017067307692307694,0.0,-27.748702494743895,31612500000.0,,,,,,,,278.5726916967428,106548750000.0,309.5252129963809,8.658777071577333e-13
63,sensing_optimal,Sensing-optimal (max S),ok,closed_form,numpy,2.069100037260796e-05,,100.4885137968842,1507327.7069532631,1.0,3.357142857142857,448991.2318584188,177581250000.0,4.684848833230989e+18,4.684848833230989e+18,4.684848833230989e+18,2.1345405915911532e-19,0.0692536896294432,-0.2904600964737499,5.960647967914347,0.0625,0.000732421875,16,False,178.08417789985862,min_rate,0.0,0.0,0.0,-178.08417789985862,71032500000.0,,,,,,,,278.5726916967428,106548750000.0,309.5252129963809,8.658777071577333e-13
63,min_power_isac,Min-power ISAC,ok,optimal,CLARABEL,0.005543695000142179,,278.572695110749,4178590.4266612353,0.8557836889303477,2.945096254086708,1418829.8331040596,106548750034.87656,2.8109093008586875e+18,2.8109093008586875e+18,2.7911134707996334e+18,3.5575676514874247e-19,0.08940612885145095,-5.700433442330399,1.9558169941356431,0.062499996664847256,0.000153296179051359,64,True,0.0,,4.432436999357627e-10,3.335152744254888e-09,0.14421631106965227,3.4140061870857608e-06,34.876556396484375,,False,,,,,,278.5726916967428,106548750000.0,309.5252129963809,8.658777071577333e-13
63,max_rate_isac,Max-rate ISAC,ok,optimal,CLARABEL,0.005579200999818568,,301.42327108000035,4521349.066200005,0.9999999995090989,3.3571428557402827,1346784.8287924593,106548749959.37225,2.810909298866775e+18,2.810909298866775e+18,2.80143634230581e+18,3.5575676540084463e-19,0.08940612888312917,-7.652102806576889,-1.1974479924456012,0.049966387989384214,8.291263003410137e-05,64,True,40.62774658203125,,2.579474411570542e-10,0.012533612010615786,4.909010975495676e-10,22.850579383257525,-40.62774658203125,,False,,,,,,278.5726916967428,106548750000.0,309.5252129963809,8.658777071577333e-13
63,dinkelbach_ee_isac,Dinkelbach EE-ISAC,ok,optimal,CLARABEL,0.017126672999893344,,253.30271300948496,3799540.6951422743,0.7464712799750846,2.632775085643099,1443169.4966507833,106548749960.06113,2.810909298884948e+18,2.810909298884948e+18,2.810897725846725e+18,3.5575676539854464e-19,0.08940612888284016,-4.362442187932404,3.9227808634234336,0.0624999997685135,0.00019736421803148116,64,False,39.938873291015625,min_rate,1.5933563293657818e-11,2.3148649663795595e-10,0.25352872002491544,-25.26997868725786,-39.938873291015625,,False,5.0,True,1443169.496531577,0.00031384360045194626,False,278.5726916967428,106548750000.0,309.5252129963809,8.658777071577333e-13
63,dinkelbach_ee_rmin_isac,Dinkelbach EE-ISAC (+R_min),ok,optimal,CLARABEL,0.01169491399969047,,278.5726918747723,4178590.3781215847,0.8557836703246072,2.9450962009274493,1418829.8422325533,106548749971.70456,2.810909299192119e+18,2.810909299192119e+18,2.7911139861515105e+18,3.557567653596682e-19,0.0894061288779551,-5.700469965101781,1.9558906837110948,0.06249999972903735,0.00015329948902384428,64,True,28.295440673828125,,2.734071858941431e-11,2.709626481522953e-10,0.14421632967539277,1.7802949514589272e-07,-28.295440673828125,,False,3.0,True,1418829.8419790783,0.0007465081289410591,True,278.5726916967428,106548750000.0,309.5252129963809,8.658777071577333e-13
64,uniform,Uniform,ok,closed_form,numpy,1.4480001482297666e-06,,306.61165864634245,4599174.879695137,1.0,3.357142857142857,1369966.9854411045,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,False,29767500000.0,min_sensing,0.015625,0.046875,0.0,29.002927776831314,-29767500000.0,,,,,,,,277.60873086951113,106548750000.0,308.4541454105679,9.672479800630703e-13
64,water_filling,Water-filling (comm. only),ok,closed_form,numpy,0.00019753300011871033,,308.4541454105679,4626812.181158518,1.0000000000004698,3.3571428571441997,1378199.373110497,79457921142.31436,2.0962142633556833e+18,2.0962142633556833e+18,2.09618636222157e+18,4.770504702125105e-19,0.10353158704259388,-12.851011087532125,-7.2176203346455985,0.01746304074790395,1.3281298582838762e-05,62,False,27090828857.68564,min_sensing,0.0,0.045036959252096054,-4.698463840213662e-13,30.845414541056755,-27090828857.68564,0.017531853166158462,,,,,,,277.60873086951113,106548750000.0,308.4541454105679,9.672479800630703e-13
64,edge_weighted,Edge-weighted (∝ w_k),ok,closed_form,numpy,2.639900003487128e-05,,257.30980129493815,3859647.0194240725,1.0,3.357142857142857,1149682.090892277,138161250000.0,3.644892525873283e+18,3.644892525873283e+18,3.644892525873283e+18,2.7435651199630616e-19,0.07851422418531084,-2.549921626385729,1.7017770590097698,0.045432692307692306,0.0001951694139194139,64,False,20.29892957457298,min_rate,1.1446886446886447e-05,0.017067307692307694,0.0,-20.29892957457298,31612500000.0,,,,,,,,277.60873086951113,106548750000.0,308.4541454105679,9.672479800630703e-13
64,sensing_optimal,Sensing-optimal (max S),ok,closed_form,numpy,2.0405999748618342e-05,,114.35426436725879,1715313.965508882,1.0,3.357142857142857,510944.5854707308,177581250000.0,4.684848833230989e+18,4.684848833230989e+18,4.684848833230989e+18,2.1345405915911532e-19,0.0692536896294432,-0.2904600964737499,5.960647967914347,0.0625,0.000732421875,16,False,163.25446650225234,min_rate,0.0,0.0,0.0,-163.25446650225234,71032500000.0,,,,,,,,277.60873086951113,106548750000.0,308.4541454105679,9.672479800630703e-13
64,min_power_isac,Min-power ISAC,ok,optimal,CLARABEL,0.005524466000224493,,277.60873425281056,4164131.0137921586,0.828201779057719,2.8662907973077685,1452794.3283715027,106548750040.78336,2.8109093010145167e+18,2.8109093010145167e+18,2.8104725224827464e+18,3.557567651290203e-19,0.08940612884897274,-5.46830827576911,1.850373484818539,0.05748689127889387,0.00013535380366810825,64,True,0.0,,2.562274776079136e-10,0.005013108721106128,0.17179822094228103,3.383299429060571e-06,40.783355712890625,,False,,,,,,277.60873086951113,106548750000.0,308.4541454105679,9.672479800630703e-13
64,max_rate_isac,Max-rate ISAC,ok,optimal,CLARABEL,0.004992646000118839,,303.2716125803902,4549074.188705853,0.9999999991124382,3.3571428546069666,1355043.3763827516,106548749936.38611,2.8109092982603674e+18,2.8109092982603674e+18,2.8107709346289654e+18,3.5575676547759333e-19,0.08940612889277313,-7.807609217353512,-1.960063730118238,0.03724581612542901,5.977266973423054e-05,64,True,63.6138916015625,,1.4629427947192785e-10,0.02525418387457099,8.875618018322484e-10,25.66288171087905,-63.6138916015625,,False,,,,,,277.60873086951113,106548750000.0,308.4541454105679,9.672479800630703e-13
64,dinkelbach_ee_isac,Dinkelbach EE-ISAC,ok,optimal,CLARABEL,0.01522049299956052,,252.39211494462847,3785881.724169427,0.7175238667638283,2.5500681907537954,1484619.7987553922,106548749973.22614,2.81090929923226e+18,2.81090929923226e+18,2.81060834089742e+18,3.557567653545878e-19,0.08940612887731672,-3.7312647502947134,4.445532361009291,0.062499999823147585,0.00021219880670810633,64,False,26.77386474609375,min_rate,2.3327526076002332e-12,1.768524146572581e-10,0.2824761332361717,-25.21661592488266,-26.77386474609375,,False,5.0,True,1484619.7987924614,-9.452877566218376e-05,False,277.60873086951113,106548750000.0,308.4541454105679,9.672479800630703e-13
64,dinkelbach_ee_rmin_isac,Dinkelbach EE-ISAC (+R_min),ok,optimal,CLARABEL,0.012093464999452408,,277.6087312670531,4164130.969005796,0.828201761427414,2.866290746935469,1452794.3382777653,106548749925.48627,2.810909297972814e+18,2.810909297972814e+18,2.8104720124495683e+18,3.5575676551398695e-19,0.08940612889734621,-5.468392608296352,1.8504639050571012,0.05748662734710941,0.0001353575527638368,64,True,74.51373291015625,,2.0334381638710568e-11,0.005013372652890591,0.17179823857258603,3.975419531343505e-07,-74.51373291015625,,False,3.0,True,1452794.3380945777,0.0005250689573585987,True,277.60873086951113,106548750000.0,308.4541454105679,9.672479800630703e-13
65,uniform,Uniform,ok,closed_form,numpy,1.5080004232004285e-06,,345.7058095331852,5185587.142997778,1.0,3.357142857142857,1544642.9787652956,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,False,29767500000.0,min_sensing,0.015625,0.046875,0.0,33.9090590608817,-29767500000.0,,,,,,,,311.7967504723035,106548750000.0,346.44083385811496,1.2204879637059379e-12
65,water_filling,Water-filling (comm. only),ok,closed_form,numpy,0.00013984799988975283,,346.44083385811496,5196612.507871725,0.9999999999990506,3.3571428571401447,1547927.130005594,76728690935.06346,2.0242132443739028e+18,2.0242132443739028e+18,2.023055539425784e+18,4.940190974342251e-19,0.10535680118220873,-12.84879462576442,-8.865879416324727,0.016433471174039482,4.872976270561551e-06,63,False,29820059064.93654,min_sensing,0.0,0.04606652882596052,9.493517083569714e-13,34.644083385811484,-29820059064.93654,0.016499210156191286,,,,,,,311.7967504723035,106548750000.0,346.44083385811496,1.2204879637059379e-12
65,edge_weighted,Edge-weighted (∝ w_k),ok,closed_form,numpy,2.619699989736546e-05,,282.4032089058472,4236048.133587708,1.0,3.357142857142857,1261801.5717069767,138161250000.0,3.644892525873283e+18,3.644892525873283e+18,3.644892525873283e+18,2.7435651199630616e-19,0.07851422418531084,-2.549921626385729,1.7017770590097698,0.045432692307692306,0.0001951694139194139,64,False,29.393541566456292,min_rate,1.1446886446886447e-05,0.017067307692307694,0.0,-29.393541566456292,31612500000.0,,,,,,,,311.7967504723035,106548750000.0,346.44083385811496,1.2204879637059379e-12
65,sensing_optimal,Sensing-optimal (max S),ok,closed_form,numpy,1.9678000171552412e-05,,115.89335157397554,1738400.273609633,1.0,3.357142857142857,517821.3580964864,177581250000.0,4.684848833230989e+18,4.684848833230989e+18,4.684848833230989e+18,2.1345405915911532e-19,0.0692536896294432,-0.2904600964737499,5.960647967914347,0.0625,0.000732421875,16,False,195.90339889832794,min_rate,0.0,0.0,0.0,-195.90339889832794,71032500000.0,,,,,,,,311.7967504723035,106548750000.0,346.44083385811496,1.2204879637059379e-12
